identity_key_strict	n_members	n_raw_forms	formula	formal_charge	members
OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@@H](O)[C@H]3O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	1	1	C18H32O16	0.0	CHEBI_146112
OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@@H](O)[C@H]3O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	1	1	C18H32O16	0.0	CHEBI_150221
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@@H](O[C@H]4C(O)O[C@H](CO)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	1	1	C24H42O21	0.0	CHEBI_148710
OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	1	1	C18H32O16	0.0	CHEBI_50661
OC[C@H]1O[C@H](O[C@@H]2[C@@H](OC[C@H]3OC(O)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	1	1	C30H52O26	0.0	CHEBI_61315
OC[C@H]1O[C@H](O[C@@H]2[C@@H](OC[C@H]3O[C@H](O)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	1	1	C30H52O26	0.0	CHEBI_154497
OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]4[C@H](O)[C@@H](O)C(O)O[C@@H]4CO)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O	1	1	C24H42O21	0.0	CHEBI_61805
OC[C@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](OC[C@H]3O[C@H](OC[C@H]4OC(O)[C@@H](O)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O	1	1	C30H52O26	0.0	CHEBI_140840
OC[C@H]1O[C@H](O[C@H]2C(O)O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	1	1	C24H42O21	0.0	CHEBI_152885
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]3[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)C(O)O[C@@H]4CO)O[C@H](CO)[C@H]3O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	1	1	C24H42O21	0.0	CHEBI_153224
OC[C@H]1O[C@H](Oc2cccc3cccc(O)c23)[C@H](O)[C@@H](O)[C@@H]1O	1	1	C16H18O7	0.0	CHEBI_207644
OC[Si](O)(O)O	1	1	CH6O4Si	0.0	CHEBI_24725
OP(O)(O)(O)O	1	1	H5O5P	0.0	CHEBI_189149
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	1	1	C13H6Cl6O2	0.0	CHEBI_5693
Oc1c(Cl)cc(Cl)cc1-c1c(Cl)cc(Cl)c(Oc2ccc(Cl)cc2Cl)c1O	1	1	C18H8Cl6O3	0.0	CHEBI_214078
Oc1c(Cl)cc(Cl)cc1-c1ccccc1	1	1	C12H8Cl2O	0.0	CHEBI_34279
Oc1cc(-c2ccccc2)on1	1	1	C9H7NO2	0.0	CHEBI_38713
Oc1cc(O)c(CC(O)C(c2ccc(O)c(O)c2)c2c(O)cc(O)c3c2OC(c2ccc(O)c(O)c2)C(O)C3)c(O)c1	1	1	C30H28O12	0.0	CHEBI_184417
Oc1cc(O)c(C[C@H](O)[C@H](c2ccc(O)c(O)c2)c2c(O)cc(O)c3c2O[C@@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c(O)c1	1	1	C30H28O12	0.0	CHEBI_81326
Oc1cc(O)c(C[C@H](O)[C@H](c2ccc(O)c(O)c2)c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c(O)c1	1	1	C30H28O12	0.0	CHEBI_81325
Oc1ccc(-c2c(-c3ccccc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1	1	1	C20H11F6N3O	0.0	CHEBI_93344
Oc1ccc(/N=N/c2c(O)ccc3cc(O)ccc23)cc1	1	1	C16H12N2O3	0.0	CHEBI_179843
Oc1ccc(C2=CCNCC2)cc1O	1	1	C11H13NO2	0.0	CHEBI_93565
Oc1ccc(C2COc3cc(O)ccc3C2)cc1	1	1	C15H14O3	0.0	CHEBI_181441
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1O	1	1	C16H17NO4	0.0	CHEBI_28770
Oc1ccc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc1O	1	1	C16H17NO4	0.0	CHEBI_28651
Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1O	1	1	C16H17NO4	0.0	CHEBI_27702
Oc1ccc(C[C@H]2[NH2+]CCc3cc(O)c(O)cc32)cc1O	1	1	C16H18NO4+	1.0	CHEBI_193125
Oc1ccc(Cl)cc1Nc1nc(NCC2CCCO2)c2ccccc2n1	1	1	C19H19ClN4O2	0.0	CHEBI_91632
Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O	1	1	C12H8Cl2O2S	0.0	CHEBI_556580
Oc1ccc(O)c(Cl)c1	1	1	C6H5ClO2	0.0	CHEBI_27675
Oc1ccc(O)c2c1[C@@H](O)CCC21Oc2cccc3cccc(c23)O1	1	1	C20H16O5	0.0	CHEBI_202287
Oc1ccc([C@@H]2COc3cc(O)ccc3C2)cc1	1	1	C15H14O3	0.0	CHEBI_156169
Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1	1	1	C15H14O3	0.0	CHEBI_34741
Oc1ccc2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O[C@@H]1OCC(O)[C@@H](O)[C@@H]1O)C2	1	1	C20H22O9	0.0	CHEBI_229867
Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4	1	1	C40H43N3O6	0.0	CHEBI_91526
Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4	1	1	C40H43N3O6	0.0	CHEBI_81529
Oc1cccc(-c2cccc(O)c2O)c1O	1	1	C12H10O4	0.0	CHEBI_147330
Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(C[C@@H]6/C=C\CCCCN6[C@H]34)C5)nccc12	1	1	C36H44N4O2	0.0	CHEBI_66669
Oc1cccc2cc3ccc4cccc5ccc(c12)c3c45	1	1	C20H12O	0.0	CHEBI_34124
Oc1ccccc1-c1nc(-c2nc3c(Cl)cccc3c3cc[nH]c23)cs1	1	1	C20H12ClN3OS	0.0	CHEBI_226083
Oc1ccccc1/C=N/c1ccc(Sc2ccccc2)nc1Sc1ccccc1	1	1	C24H18N2OS2	0.0	CHEBI_228594
Oc1ccccc1C(=S)S	1	1	C7H6OS2	0.0	CHEBI_37999
Oc1nc(SCCN2CCN(c3ccccn3)CC2)nc2ccccc12	1	1	C19H21N5OS	0.0	CHEBI_232977
S=C([S-])NCCNC(=S)[S-].[Zn+2]	1	1	C4H6N2S4Zn	0.0	CHEBI_52498
S=Cc1ccccc1	1	1	C7H6S	0.0	CHEBI_137675
S=c1[nH]c2cc(Br)c[nH+]c2[nH]1	1	1	C6H5BrN3S+	1.0	CHEBI_116394
S=c1nc[nH]c2c1ncn2C1CCCC1	1	1	C10H12N4S	0.0	CHEBI_112922
[2H]C([2H])(N)C([2H])([2H])C([2H])([2H])[C@H](N)C(=O)O	1	1	C5H12N2O2	0.0	CHEBI_192081
[2H]CCCCCCCC(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC	1	1	C26H51NO3	0.0	CHEBI_183821
[Br-].[Li+]	1	1	BrLi	0.0	CHEBI_63042
[Br][Cr-2]([Br])([Br])[Br]	1	1	Br4Cr-2	-2.0	CHEBI_33037
[Br][Mg][c]1ccccc1	1	1	C6H5BrMg	0.0	CHEBI_51238
[C-]#[N+]C(=C\c1ccc(OC)cc1)/C(=C/c1cc(OC)c(OC)c(OC)c1)[N+]#[C-]	1	1	C22H20N2O4	0.0	CHEBI_215293
[C-]#[N+]C(=C\c1ccc(OC)cc1)/C(=C/c1ccc(OS(=O)(=O)O)cc1)[N+]#[C-]	1	1	C19H14N2O5S	0.0	CHEBI_68208
[C-]#[N+][C@@H]1[C@@H]2c3c([nH]c4ccccc34)C(C)(C)[C@H]2C[C@@H](Cl)[C@@]1(C)C=C	1	1	C21H23ClN2	0.0	CHEBI_141002
[C-]#[N+][C@@H]1[C@H]2c3c([nH]c4ccccc34)C(C)(C)[C@H]2C[C@@H](Cl)[C@@]1(C)C=C	1	1	C21H25ClN2	0.0	CHEBI_210957
[C-]#[N+][C@@]1(/C=C/C)O[C@H]1[C@@H](O)CCCCC(=O)CCCCCCC(=O)O	1	1	C19H29NO5	0.0	CHEBI_219586
[C]#[C+]	1	1	C2+	1.0	CHEBI_30084
[Ca+2].[S-2]	1	1	CaS	0.0	CHEBI_81055
[Cl-].[Cl-].[Sr+2]	1	1	Cl2Sr	0.0	CHEBI_36383
[Cl-].[Cs+]	1	1	ClCs	0.0	CHEBI_63039
[Cl][Mo]([Cl])([Cl])=[Se]	1	1	Cl3MoSe	0.0	CHEBI_30713
[F][Fe-2]([F])([F])([F])[F]	1	1	F5Fe-2	-2.0	CHEBI_30947
[F][Mo]([F])([F])([F])=[Se]	1	1	F4MoSe	0.0	CHEBI_30714
[F][Sn][F]	1	1	F2Sn	0.0	CHEBI_135933
[H]C/C(C)=C/CC1=C(C)C(=O)C([O-])=C(OC)C1=O	1	1	C13H15O4-	-1.0	CHEBI_231825
[H]C/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O	1	1	C16H16O2	0.0	CHEBI_16374
[H]O[C@@H]1C(C(=O)O)O[C@@H](O)[C@@H](O)[C@H]1O	1	1	C6H10O7	0.0	CHEBI_17548
[H]O[C@@H]1C(C(=O)[O-])O[C@@H](O)[C@@H](O)[C@H]1O	1	1	C6H9O7-	-1.0	CHEBI_58187
[H]O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O	1	1	C22H35N2O17-	-1.0	CHEBI_132154
[H]O[C@H]1[C@H](O)[C@H](O)[C@H](O)O[C@@H]1C(=O)O	1	1	C6H10O7	0.0	CHEBI_468
[H]O[C@H]1[C@H](O)[C@H](O)[C@H](O)O[C@@H]1C(=O)[O-]	1	1	C6H9O7-	-1.0	CHEBI_85311
[In]	1	1	In	0.0	CHEBI_30430
[Li][CH]1c2ccccc2-c2ccccc21	1	1	C13H9Li	0.0	CHEBI_51471
[Li][C]#C	1	1	C2HLi	0.0	CHEBI_51481
[NH2][Co+2]([NH2])([NH2])([NH2])([NH2])[NH2]	1	1	H18CoN6+2	2.0	CHEBI_30330
[NH3+]C(CO)COCC[C@H]([NH3+])C(=O)[O-]	1	1	C7H17N2O4+	1.0	CHEBI_140642
[NH3+]CCC(=O)NCCc1c[nH]c2ccccc12	1	1	C13H18N3O+	1.0	CHEBI_192794
[NH3+]CCC(=O)NCCc1c[nH]cn1	1	1	C8H15N4O+	1.0	CHEBI_192797
[NH3+]CCCC([NH3+])C(=O)O	1	1	C5H14N2O2+2	2.0	CHEBI_46913
[NH3+]CCCC([NH3+])C(=O)[O-]	1	1	C5H13N2O2+	1.0	CHEBI_46912
[NH3+]CCCC[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)[O-]	1	1	C11H22N3O3+	1.0	CHEBI_190703
[NH3+]CCC[C@H]([NH3+])C(=O)O	1	1	C5H14N2O2+2	2.0	CHEBI_44667
[NH3+][C@@H](CCC(=O)NCC(=O)[O-])C(=O)[O-]	1	1	C7H11N2O5-	-1.0	CHEBI_133031
[NH3+][C@@H](CS(=O)[O-])C(=O)[O-]	1	1	C3H6NO4S-	-1.0	CHEBI_61085
[NH3+][C@@H]1C[C@H]1c1ccccc1	1	1	C9H12N+	1.0	CHEBI_131517
[NH3+][C@H]1C[C@@H]1c1ccccc1	1	1	C9H12N+	1.0	CHEBI_131520
[NH3+]c1ccc(C(=O)O)cc1	1	1	C7H8NO2+	1.0	CHEBI_194473
[NH4+].[NH4+].[O]=[Mo](=[O])([O-])[O-]	1	1	H8MoN2O4	0.0	CHEBI_91249
[O-2]	1	1	O-2	-2.0	CHEBI_29356
[O-]I	1	1	IO-	-1.0	CHEBI_29232
[O-][O-]	1	1	O2-2	-2.0	CHEBI_44785
[O-]c1cc(O)cc2[o+]c(-c3ccc(O)cc3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc12	1	1	C21H20O10	0.0	CHEBI_144778
[O-]c1cc(O)cc2[o+]c(-c3ccc(O)cc3)c(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)cc12	1	1	C21H20O10	0.0	CHEBI_193099
[O]=[Al+]	1	1	AlO+	1.0	CHEBI_30129
[O]=[Al]	1	1	AlO	0.0	CHEBI_30128
[O]=[Cr](=[O])([Cl])[Cl]	1	1	Cl2CrO2	0.0	CHEBI_33038
[O]=[Cr]12([O][O]1)[O][O]2	1	1	CrO5	0.0	CHEBI_30726
[O]=[Mo](=[O])([O-])[O][Mo](=[O])(=[O])[O-]	1	1	Mo2O7-2	-2.0	CHEBI_36269
[O]=[V](=[O])[O-]	1	1	O3V-	-1.0	CHEBI_75224
[O]=[V]1([O-])[O][V](=[O])([O-])[O][V](=[O])([O-])[O][V](=[O])([O-])[O]1	1	1	O12V4-4	-4.0	CHEBI_46272
[O]I	1	1	IO	0.0	CHEBI_29896
[O]OP(=O)([O-])O	1	1	HO5P-	-1.0	CHEBI_29928
[O]OP(=O)([O-])[O-]	1	1	O5P-2	-2.0	CHEBI_29933
[SH]12[Fe]3[SH]4[Fe]1[SH]1[Fe]2[SH]3[Fe+]41	1	1	H4Fe4S4+	1.0	CHEBI_33723
[S]=[Sn]=[S]	1	1	S2Sn	0.0	CHEBI_50886
[SbH+]	1	1	H3Sb+	1.0	CHEBI_30290
[Se]=[Cd]	1	1	CdSe	0.0	CHEBI_50834
[U+2]	1	1	U+2	2.0	CHEBI_32993
[U+5]	1	1	U+5	5.0	CHEBI_32991
[U+6]	1	1	U+6	6.0	CHEBI_32992
c1ccc(-c2nnc3ccccc3n2)cc1	1	1	C13H9N3	0.0	CHEBI_234095
c1ccc(C(c2ccccc2)c2ccccc2)cc1	1	1	C19H16	0.0	CHEBI_76212
c1ccc(C2CCC2c2ccccc2)cc1	1	1	C16H16	0.0	CHEBI_151035
c1ccc(CC2CCN(c3ncnc4sccc34)CC2)cc1	1	1	C18H19N3S	0.0	CHEBI_92238
c1ccc(OCCOc2nc3ccccc3nc2N2CCOCC2)cc1	1	1	C20H21N3O3	0.0	CHEBI_119887
c1ccc(SCc2cc(-c3ccccc3)no2)cc1	1	1	C16H13NOS	0.0	CHEBI_112869
c1ccc([C@@H]2CC[C@H]2c2ccccc2)cc1	1	1	C16H16	0.0	CHEBI_79947
c1ccc([C@H]2CC[C@H]2c2ccccc2)cc1	1	1	C16H16	0.0	CHEBI_35077
c1ccc2c(CCNCCSSCCNCCc3c[nH]c4ccccc34)c[nH]c2c1	1	1	C24H30N4S2	0.0	CHEBI_143872
c1ccc2c(c1)-c1cc3ccccc3cc1C1OC21	1	1	C18H12O	0.0	CHEBI_142240
c1ccc2c(c1)C2	1	1	C7H6	0.0	CHEBI_189198
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12	1	1	C21H13N	0.0	CHEBI_82311
c1ccc2c(c1)oc1c(NCc3ccc4c(c3)OCO4)ncnc12	1	1	C18H13N3O3	0.0	CHEBI_114568
c1ccc2cc3cc4c(ccc5cc6cc7ccccc7cc6cc54)cc3cc2c1	1	1	C30H18	0.0	CHEBI_33155
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1	1	1	C14H8N2S4	0.0	CHEBI_53239
c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1	1	1	C20H19N3O3	0.0	CHEBI_91890
c1ncc2[nH]ncc2n1	1	1	C5H4N4	0.0	CHEBI_50092
C/C(C=O)=C/C=C(/O)C(=O)O	2	1	C7H8O4	0.0	CHEBI_28027, mucosald2oh5mt
C/C1=C2/N/C(=C\C3=N/C(=C\c4[nH]c(c(CCC(=O)[O-])c4CC(=O)[O-])Cc4[nH]c1c(CC(=O)[O-])c4CCC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]3(C)CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]2(C)CC(=O)O	2	1	C43H43N4O16-7	-7.0	CHEBI_58561, pre3a
C=C(CC)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	2	1	C26H38N7O17P3S-4	-4.0	CHEBI_156440, acrl2etcoa
C=C1CC[C@H](OS(=O)(=O)[O-])C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12	2	1	C27H43O5S-	-1.0	CHEBI_194336, clctr3s
C=Cc1c(C)c2cc3nc(c4c5nc(cc6[nH]c(cc1[n-]2)c(C)c6CC)C(C)=C5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)[O-])[C@@H]3C.[Mg+2]	2	1	C35H34MgN4O5	0.0	CHEBI_16900, chlphyllide
CC(=O)C=O	2	1	C3H4O2	0.0	CHEBI_17158, mthgxl
CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)O[C@H]1O	2	1	C46H78N2O34	0.0	CHEBI_147577, CHEBI_193160
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C	2	1	C23H32O6	0.0	CHEBI_17609, hcsnact
CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])[O-]	2	1	C13H23N2O8PS-2	-2.0	CHEBI_156266, acpan4p_S
CC(=O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-]	2	1	C5H9O7P-2	-2.0	CHEBI_57792, dxyl5p
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O	2	1	C24H29N7O2	0.0	CHEBI_43717, CHEBI_85993
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)c1ccccc1	2	1	C30H40N7O18P3S-4	-4.0	CHEBI_71294, ppa3phcoaoh
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCO	2	1	C26H40N7O18P3S-4	-4.0	CHEBI_57357, ptcawalccoa
CC(C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	2	1	C25H38N7O17P3S-4	-4.0	CHEBI_57338, ibutcoa
CC(C)C=O	2	1	C4H8O	0.0	CHEBI_48943, ibutald
CC(O)=N[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O)[C@H]2O)[C@@H](CO)O[C@H]1O	2	1	C26H45NO21	0.0	CHEBI_188319, m2mn
CC/C=C/CC/C=C/C/C=C/CC/C=C/CC/C=C/CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	2	1	C29H47NO4	0.0	CHEBI_134424, clpndcrn
CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)[O-]	2	1	C20H33O2-	-1.0	CHEBI_77223, dlnlnca
CC/C=C\C/C=C\C=C1/OC1CCCCCCCC(=O)O	2	1	C18H28O3	0.0	CHEBI_80445, aepote9
CC/C=C\C/C=C\C[C@H](O)[C@H](O)/C=C/C=C/C=C\C/C=C\CCC(=O)[O-]	2	1	C22H31O4-	-1.0	CHEBI_137442, mar2
CCC(=O)SC	2	1	C4H8OS	0.0	3mtp, CHEBI_179441
CCC(C)C([NH3+])C(=O)[O-]	2	1	C6H13NO2	0.0	CHEBI_38264, aile_L
CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-]	2	1	C42H77NO10P-	-1.0	CHEBI_84466, g3pser_1ocdca_2lnlc
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)([O-])[O-])NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC	2	1	C44H86NO6P-2	-2.0	CHEBI_72971, crmp_hcsa
CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@@H]1[C@@H](N=C(O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](N=C(O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O[C@]4(C(=O)O)C[C@@H](OP(=O)(O)OCCN)[C@H](O)[C@@H]([C@@H](O)CO)O4)[C@H](O)[C@@H]([C@@H](O)CO)O3)[C@H](OC3O[C@H]([C@@H](O)CO)[C@@H](OP(=O)(O)OP(=O)(O)OCCN)[C@H](OC4O[C@H]([C@@H](O)COC5O[C@H]([C@@H](O)CO)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](OC5O[C@H](CO[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6OC6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6N=C(C)O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@@H]([C@@H](O)CO)O2)[C@H]1OP(=O)(O)O	2	1	C175H317N5O101P6	0.0	CHEBI_89983, colipa
CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1	2	1	C51H92O2	0.0	CHEBI_88740, xol_tecsa
CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H]([NH3+])CO	2	1	C18H40NO3+	1.0	CHEBI_64124, psphsn
CC[C@@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O	2	1	C20H30O5	0.0	CHEBI_81559, rve1
CC[C@@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)[O-]	2	1	C20H29O5-	-1.0	CHEBI_91000, trihepe4
CC[C@H](O)/C=C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)[O-]	2	1	C20H29O5-	-1.0	CHEBI_136057, srve1
CC[C@H](O)C(=O)[O-]	2	1	C4H7O3-	-1.0	2hb, CHEBI_73709
CN(C)CC(=O)N[C@@H]1C[C@@H]2O[C@H](CO)CC[C@@H]2O[C@@H]1CCc1ccc(C2=CCCCC2)cc1	2	1	C27H40N2O4	0.0	CHEBI_127791, cnn
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	2	1	C16H13ClN2O	0.0	CHEBI_49575, diazp
CN1C(=O)c2ccccc2NC(=O)C12OC2c1ccccc1	2	1	C17H14N2O3	0.0	CHEBI_193018, CHEBI_201426
COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O	2	1	C59H90O4	0.0	CHEBI_46245, q10
CO[C@@H](C=O)[C@@H](O)[C@H](O)CO	2	1	C6H12O5	0.0	2omxyl, CHEBI_173727
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	2	1	C24H29NO3	0.0	CHEBI_145499, CHEBI_53289
COc1cc2c(cc1OC)C(=O)[C@H](CC1CCN(Cc3ccccc3)CC1)C2	2	1	C24H29NO3	0.0	CHEBI_42208, CHEBI_53292
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O	2	1	C16H14O6	0.0	CHEBI_28230, hst
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2	2	1	C16H19NO3	0.0	CHEBI_31919, engthmn
CS(=O)(=O)[O-]	2	1	CH3O3S-	-1.0	CHEBI_25224, mso3
C[C@H](CCC(=O)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	2	1	C30H47O11-	-1.0	CHEBI_136900, chac24glcur
