mnxparent_label,parent_label,mnxchild_label,child_label
MNXM736077,chebi:146446,MNXM736076,chebi:61772
MNXM736086,chebi:28432,MNXM736087,chebi:87051
MNXM736156,chebi:167166,MNXM4404,chebi:17762
MNXM736156,chebi:167166,MNXM736155,chebi:16074
MNXM736331,chebi:17817,MNXM736332,chebi:70783
MNXM736335,chebi:16049,MNXM736336,chebi:70784
MNXM736538,chebi:38955,MNXM30089,chebi:38953
MNXM736538,chebi:38955,MNXM61483,chebi:38971
MNXM736538,chebi:38955,MNXM736539,chebi:87
MNXM736546,chebi:142460,MNXM491269,chebi:77436
MNXM736567,chebi:25072,MNXM5700,chebi:32969
MNXM736567,chebi:25072,MNXM736568,chebi:57825
MNXM736575,chebi:169997,MNXM736574,chebi:57901
MNXM736637,chebi:183479,MNXM1371769,chebi:182521
MNXM736637,chebi:183479,MNXM174133,chebi:95206
MNXM736637,chebi:183479,MNXM31386,chebi:115155
MNXM736658,chebi:64349,MNXM736657,chebi:58202
MNXM736677,chebi:50767,MNXM736676,chebi:134665
MNXM736679,chebi:50765,MNXM736678,chebi:134673
MNXM736681,chebi:50770,MNXM736680,chebi:134671
MNXM736688,chebi:50769,MNXM736687,chebi:134669
MNXM736694,chebi:50768,MNXM736693,chebi:134667
MNXM736698,chebi:7285,MNXM736697,chebi:49125
MNXM736726,chebi:95129,MNXM486461,chebi:93034
MNXM736726,chebi:95129,MNXM736725,chebi:3720
MNXM736764,chebi:50758,MNXM736763,chebi:134664
MNXM736766,chebi:50764,MNXM736765,chebi:134672
MNXM736768,chebi:50762,MNXM736767,chebi:134668
MNXM736770,chebi:50761,MNXM736769,chebi:134666
MNXM736777,chebi:80632,MNXM1104537,chebi:234412
MNXM736864,chebi:182926,MNXM58295,chebi:75589
MNXM736881,chebi:77670,MNXM1128992,chebi:167882
MNXM736881,chebi:77670,MNXM1128993,chebi:167883
MNXM736911,chebi:47798,MNXM731487,chebi:8454
MNXM736911,chebi:47798,MNXM737616,chebi:47797
MNXM736951,chebi:189326,MNXM736950,chebi:9053
MNXM736978,chebi:188890,MNXM736977,chebi:50209
MNXM737006,chebi:78359,MNXM163944,chebi:146202
MNXM737006,chebi:78359,MNXM737007,chebi:83819
MNXM737037,chebi:28670,MNXM1363652,chebi:179056
MNXM737037,chebi:28670,MNXM1363653,chebi:49751
MNXM737037,chebi:28670,MNXM1412185,chebi:232415
MNXM737037,chebi:28670,MNXM737038,chebi:49771
MNXM737056,chebi:17683,MNXM737057,chebi:88042
MNXM737220,chebi:134390,MNXM737221,chebi:62763
MNXM737222,chebi:134389,MNXM737223,chebi:63259
MNXM737251,chebi:190408,MNXM737250,chebi:16076
MNXM737372,chebi:185031,MNXM737371,chebi:77657
MNXM737414,chebi:62085,MNXM737415,chebi:83550
MNXM737420,chebi:182609,MNXM737419,chebi:68641
MNXM737421,chebi:241349,MNXM1371843,chebi:45240
MNXM737424,chebi:60285,MNXM737425,chebi:74986
MNXM737454,chebi:61119,MNXM1106111,chebi:133429
MNXM737454,chebi:61119,MNXM1106112,chebi:57510
MNXM737454,chebi:61119,MNXM7335,chebi:74143
MNXM737454,chebi:61119,MNXM735393,chebi:17510
MNXM737454,chebi:61119,MNXM737508,chebi:17307
MNXM737489,chebi:176709,MNXM737490,chebi:82921
MNXM737492,chebi:61056,MNXM737493,chebi:191332
MNXM737499,chebi:50607,MNXM48834,chebi:50610
MNXM737499,chebi:50607,MNXM60284,chebi:50609
MNXM737508,chebi:17307,MNXM737509,chebi:68576
MNXM737554,chebi:84448,MNXM13448,chebi:92
MNXM737554,chebi:84448,MNXM737553,chebi:46750
MNXM737559,chebi:181959,MNXM737557,chebi:41001
MNXM737564,chebi:72689,MNXM737565,chebi:84651
MNXM737582,chebi:125455,MNXM1108304,chebi:81526
MNXM737582,chebi:125455,MNXM50578,chebi:34696
MNXM737585,chebi:62198,MNXM737584,chebi:62004
MNXM737786,chebi:17822,MNXM694,chebi:35247
MNXM737786,chebi:17822,MNXM737787,chebi:33384
MNXM737837,chebi:135005,MNXM60016,chebi:136040
MNXM737837,chebi:135005,MNXM737838,chebi:94468
MNXM737868,chebi:132963,MNXM737869,chebi:132964
MNXM737868,chebi:132963,MNXM737870,chebi:132965
MNXM737891,chebi:38562,MNXM1368308,chebi:38565
MNXM737891,chebi:38562,MNXM1368310,chebi:5136
MNXM737891,chebi:38562,MNXM31097,chebi:38567
MNXM737891,chebi:38562,MNXM31147,chebi:38568
MNXM737892,chebi:95159,MNXM1368309,chebi:93160
MNXM737892,chebi:95159,MNXM1368311,chebi:94603
MNXM737956,chebi:29585,MNXM737957,chebi:42790
MNXM737956,chebi:29585,MNXM747845,chebi:145084
MNXM737983,chebi:184417,MNXM54269,chebi:81326
MNXM737983,chebi:184417,MNXM737982,chebi:81325
MNXM737995,chebi:53373,MNXM54323,chebi:53375
MNXM737995,chebi:53373,MNXM54329,chebi:53374
MNXM737998,chebi:30929,MNXM1031,chebi:30928
MNXM737998,chebi:30929,MNXM737997,chebi:30924
MNXM737998,chebi:30929,MNXM7948,chebi:30927
MNXM738022,chebi:27412,MNXM738023,chebi:230466
MNXM738053,chebi:29512,MNXM738054,chebi:194199
MNXM738067,chebi:15356,MNXM2112,chebi:35236
MNXM738067,chebi:15356,MNXM738068,chebi:35235
MNXM738148,chebi:35528,MNXM38356,chebi:35525
MNXM738148,chebi:35528,MNXM38395,chebi:35527
MNXM738153,chebi:50202,MNXM31666,chebi:50201
MNXM738153,chebi:50202,MNXM738152,chebi:17846
MNXM738168,chebi:184693,MNXM738166,chebi:5537
MNXM738168,chebi:184693,MNXM738167,chebi:94501
MNXM738184,chebi:5571,MNXM11279,chebi:16165
MNXM738184,chebi:5571,MNXM3005,chebi:15895
MNXM738184,chebi:5571,MNXM738185,chebi:177057
MNXM738244,chebi:73081,MNXM738245,chebi:77087
MNXM738320,chebi:177535,MNXM490899,chebi:57925
MNXM738406,chebi:82023,MNXM157013,chebi:83590
MNXM738406,chebi:82023,MNXM157015,chebi:83591
MNXM738481,chebi:189656,MNXM169450,chebi:37
MNXM738481,chebi:189656,MNXM738480,chebi:190184
MNXM738517,chebi:70976,MNXM1105825,chebi:143877
MNXM738517,chebi:70976,MNXM1105826,chebi:57877
MNXM738714,chebi:80761,MNXM738713,chebi:79188
MNXM738750,chebi:170123,MNXM738749,chebi:77593
MNXM738803,chebi:16811,MNXM1275,chebi:57932
MNXM738803,chebi:16811,MNXM738804,chebi:57844
MNXM738834,chebi:15676,MNXM1092555,chebi:15677
MNXM738834,chebi:15676,MNXM91795,chebi:15678
MNXM738893,chebi:82892,MNXM149644,chebi:82894
MNXM738893,chebi:82892,MNXM149785,chebi:82897
MNXM738928,chebi:134326,MNXM738929,chebi:7020
MNXM738939,chebi:23375,MNXM719,chebi:58622
MNXM738939,chebi:23375,MNXM720,chebi:58553
MNXM738939,chebi:23375,MNXM738940,chebi:58635
MNXM739001,chebi:84775,MNXM738999,chebi:28132
MNXM739025,chebi:170015,MNXM739024,chebi:45441
MNXM739138,chebi:9274,MNXM739139,chebi:177665
MNXM739223,chebi:80481,MNXM1103767,chebi:76364
MNXM739234,chebi:180594,MNXM739233,chebi:74798
MNXM739238,chebi:80483,MNXM739237,chebi:76367
MNXM739302,chebi:169258,MNXM1379874,chebi:197412
MNXM739302,chebi:169258,MNXM739301,chebi:72827
MNXM739337,chebi:140570,MNXM1364009,chebi:195181
MNXM739337,chebi:140570,MNXM1364010,chebi:57822
MNXM739360,chebi:139343,MNXM739361,chebi:139344
MNXM739360,chebi:139343,MNXM745785,chebi:139345
MNXM739365,chebi:139414,MNXM11933,chebi:80528
MNXM739365,chebi:139414,MNXM730873,chebi:31743
MNXM739373,chebi:154716,MNXM1112852,chebi:146855
MNXM739373,chebi:154716,MNXM1117897,chebi:153939
MNXM739375,chebi:181909,MNXM739374,chebi:31959
MNXM739427,chebi:197142,MNXM739426,chebi:28580
MNXM739475,chebi:63844,MNXM739474,chebi:143575
MNXM739476,chebi:169039,MNXM739474,chebi:143575
MNXM739480,chebi:52615,MNXM739479,chebi:146131
MNXM739496,chebi:181401,MNXM1108429,chebi:73001
MNXM739526,chebi:29016,MNXM1552,chebi:32689
MNXM739526,chebi:29016,MNXM739527,chebi:32682
MNXM739595,chebi:17259,MNXM739596,chebi:88041
MNXM739654,chebi:65341,MNXM739655,chebi:90632
MNXM739654,chebi:65341,MNXM1584408,chebi:165284
MNXM739656,chebi:71335,MNXM739657,chebi:72646
MNXM739673,chebi:34453,MNXM739674,chebi:195329
MNXM739682,chebi:70959,MNXM739680,chebi:143076
MNXM739701,chebi:69088,MNXM739702,chebi:80392
MNXM739701,chebi:69088,MNXM739703,chebi:9971
MNXM739718,chebi:32771,MNXM36447,chebi:32770
MNXM739718,chebi:32771,MNXM739719,chebi:46534
MNXM739728,chebi:25882,MNXM739729,chebi:48026
MNXM739734,chebi:25957,MNXM739735,chebi:27950
MNXM739748,chebi:74526,MNXM1379557,chebi:195454
MNXM739748,chebi:74526,MNXM1379558,chebi:195455
MNXM739759,chebi:50421,MNXM38388,chebi:37913
MNXM739759,chebi:50421,MNXM739760,chebi:50422
MNXM739788,chebi:137014,MNXM739789,chebi:73912
MNXM739792,chebi:51686,MNXM30298,chebi:51684
MNXM739792,chebi:51686,MNXM739793,chebi:5601
MNXM739805,chebi:82777,MNXM149719,chebi:82782
MNXM739805,chebi:82777,MNXM739806,chebi:82779
MNXM739824,chebi:50868,MNXM59503,chebi:50869
MNXM739824,chebi:50868,MNXM739825,chebi:7959
MNXM739919,chebi:84472,MNXM739918,chebi:72841
MNXM739951,chebi:50110,MNXM1787,chebi:15408
MNXM739951,chebi:50110,MNXM739952,chebi:6041
MNXM739965,chebi:91273,MNXM739964,chebi:58499
MNXM740199,chebi:182890,MNXM740198,chebi:62440
MNXM740364,chebi:191132,MNXM1104736,chebi:139468
MNXM740376,chebi:90791,MNXM740375,chebi:81544
MNXM740418,chebi:85152,MNXM101392,chebi:179245
MNXM740418,chebi:85152,MNXM740417,chebi:45478
MNXM740422,chebi:89575,MNXM740423,chebi:232626
MNXM740628,chebi:181768,MNXM6488,chebi:31028
MNXM740628,chebi:181768,MNXM740627,chebi:2507
MNXM740648,chebi:177709,MNXM740647,chebi:145011
MNXM740843,chebi:213463,MNXM740842,chebi:72678
MNXM740992,chebi:32729,MNXM737060,chebi:32724
MNXM740992,chebi:32729,MNXM738637,chebi:32713
MNXM740993,chebi:32730,MNXM737059,chebi:32723
MNXM740993,chebi:32730,MNXM738636,chebi:32712
MNXM741030,chebi:32783,MNXM737067,chebi:32777
MNXM741030,chebi:32783,MNXM738642,chebi:32759
MNXM741031,chebi:32787,MNXM737066,chebi:32776
MNXM741031,chebi:32787,MNXM738643,chebi:32763
MNXM741108,chebi:15592,MNXM741109,chebi:35121
MNXM741159,chebi:52388,MNXM741158,chebi:146130
MNXM741172,chebi:14321,MNXM331,chebi:29986
MNXM741172,chebi:14321,MNXM741173,chebi:29985
MNXM741174,chebi:18257,MNXM1148,chebi:57668
MNXM741174,chebi:18257,MNXM741175,chebi:46911
MNXM741276,chebi:15598,MNXM1108543,chebi:10860
MNXM741276,chebi:15598,MNXM1108544,chebi:58853
MNXM741280,chebi:18187,MNXM741281,chebi:75434
MNXM741295,chebi:61136,MNXM741294,chebi:134629
MNXM741316,chebi:16266,MNXM741317,chebi:58837
MNXM741395,chebi:18383,MNXM124169,chebi:136599
MNXM741395,chebi:18383,MNXM741396,chebi:57721
MNXM741543,chebi:28309,MNXM1413140,chebi:234012
MNXM741618,chebi:15384,MNXM1372147,chebi:15382
MNXM741618,chebi:15384,MNXM1372148,chebi:15383
MNXM741663,chebi:28044,MNXM2365,chebi:57981
MNXM741663,chebi:28044,MNXM741664,chebi:58095
MNXM741694,chebi:61931,MNXM741695,chebi:64765
MNXM745050,chebi:136736,MNXM745051,chebi:136737
MNXM745050,chebi:136736,MNXM745052,chebi:136738
MNXM745088,chebi:136881,MNXM48549,chebi:77427
MNXM745088,chebi:136881,MNXM730062,chebi:57317
MNXM745222,chebi:137341,MNXM9659,chebi:34128
MNXM745223,chebi:137342,MNXM1103333,chebi:75235
MNXM745223,chebi:137342,MNXM745215,chebi:137320
MNXM745223,chebi:137342,MNXM745216,chebi:137324
MNXM745334,chebi:137683,MNXM92466,chebi:75895
MNXM745416,chebi:138117,MNXM745417,chebi:138118
MNXM745416,chebi:138117,MNXM745418,chebi:138119
MNXM745443,chebi:138203,MNXM745444,chebi:138204
MNXM745443,chebi:138203,MNXM745445,chebi:138205
MNXM745547,chebi:138626,MNXM13561,chebi:136181
MNXM745548,chebi:138627,MNXM1370399,chebi:81897
MNXM745548,chebi:138627,MNXM9351,chebi:136180
MNXM745549,chebi:138628,MNXM1108480,chebi:87474
MNXM745680,chebi:139037,MNXM745694,chebi:139077
MNXM745680,chebi:139037,MNXM745696,chebi:139080
MNXM745693,chebi:139076,MNXM745680,chebi:139037
MNXM745693,chebi:139076,MNXM745695,chebi:139078
MNXM745693,chebi:139076,MNXM745697,chebi:139081
MNXM745750,chebi:139259,MNXM163271,chebi:134233
MNXM745806,chebi:139420,MNXM1132900,chebi:228899
MNXM745834,chebi:139465,MNXM105925,chebi:68878
MNXM746156,chebi:140319,MNXM746157,chebi:140320
MNXM746156,chebi:140319,MNXM746158,chebi:140321
MNXM746256,chebi:140671,MNXM1303,chebi:17772
MNXM746300,chebi:140841,MNXM1113213,chebi:147439
MNXM746300,chebi:140841,MNXM1117403,chebi:153236
MNXM746368,chebi:141185,MNXM746346,chebi:141109
MNXM746368,chebi:141185,MNXM746347,chebi:141111
MNXM746375,chebi:172933,MNXM1129666,chebi:176846
MNXM746375,chebi:172933,MNXM1129667,chebi:176847
MNXM746378,chebi:141283,MNXM4176,chebi:59959
MNXM746378,chebi:141283,MNXM735062,chebi:59958
MNXM746391,chebi:141331,MNXM65252,chebi:166829
MNXM746412,chebi:141357,MNXM1094736,chebi:141358
MNXM746448,chebi:141415,MNXM746442,chebi:141408
MNXM746448,chebi:141415,MNXM746443,chebi:141409
MNXM746456,chebi:141463,MNXM746312,chebi:140874
MNXM746656,chebi:142044,MNXM64893,chebi:81378
MNXM746656,chebi:142044,MNXM746655,chebi:142043
MNXM746656,chebi:142044,MNXM746666,chebi:142084
MNXM746743,chebi:142494,MNXM1115325,chebi:150341
MNXM746745,chebi:142498,MNXM62061,chebi:171894
MNXM746746,chebi:142499,MNXM62063,chebi:171919
MNXM746747,chebi:142500,MNXM62066,chebi:178164
MNXM746750,chebi:142506,MNXM62068,chebi:171950
MNXM746764,chebi:142546,MNXM746766,chebi:142548
MNXM746764,chebi:142546,MNXM83322,chebi:9398
MNXM746817,chebi:142724,MNXM114636,chebi:142511
MNXM746912,chebi:142944,MNXM746913,chebi:142945
MNXM746912,chebi:142944,MNXM746914,chebi:142946
MNXM746995,chebi:143155,MNXM746993,chebi:143153
MNXM746995,chebi:143155,MNXM746994,chebi:143154
MNXM747026,chebi:143194,MNXM1114052,chebi:148506
MNXM747026,chebi:143194,MNXM736496,chebi:49533
MNXM747043,chebi:143245,MNXM146186,chebi:85226
MNXM747251,chebi:143504,MNXM747086,chebi:143318
MNXM747251,chebi:143504,MNXM747092,chebi:143325
MNXM747258,chebi:143522,MNXM747259,chebi:143523
MNXM747258,chebi:143522,MNXM747260,chebi:143524
MNXM747268,chebi:143543,MNXM4620,chebi:16700
MNXM747273,chebi:143565,MNXM60246,chebi:143527
MNXM747273,chebi:143565,MNXM747272,chebi:143564
MNXM747304,chebi:143723,MNXM51614,chebi:66964
MNXM747305,chebi:143724,MNXM1371831,chebi:144052
MNXM747305,chebi:143724,MNXM747314,chebi:143740
MNXM747305,chebi:143724,MNXM747315,chebi:143741
MNXM747314,chebi:143740,MNXM1092729,chebi:89519
MNXM747315,chebi:143741,MNXM737274,chebi:31542
MNXM747316,chebi:143742,MNXM726122,chebi:16113
MNXM747317,chebi:199339,MNXM731143,chebi:86570
MNXM747320,chebi:143747,MNXM1384298,chebi:202175
MNXM747320,chebi:143747,MNXM1399925,chebi:218267
MNXM747338,chebi:143765,MNXM736155,chebi:16074
MNXM747395,chebi:143897,MNXM747393,chebi:143895
MNXM747395,chebi:143897,MNXM747394,chebi:143896
MNXM747418,chebi:144042,MNXM3776,chebi:16070
MNXM747418,chebi:144042,MNXM3777,chebi:49182
MNXM747606,chebi:144262,MNXM2822,chebi:50783
MNXM747632,chebi:144289,MNXM747534,chebi:144188
MNXM747632,chebi:144289,MNXM747616,chebi:144273
MNXM747671,chebi:144332,MNXM1105840,chebi:52997
MNXM747671,chebi:144332,MNXM1107240,chebi:146055
MNXM747671,chebi:144332,MNXM1113449,chebi:147742
MNXM747671,chebi:144332,MNXM1113691,chebi:148051
MNXM747671,chebi:144332,MNXM1116327,chebi:151732
MNXM747671,chebi:144332,MNXM1117937,chebi:153986
MNXM747671,chebi:144332,MNXM1118786,chebi:155139
MNXM747671,chebi:144332,MNXM1119064,chebi:155526
MNXM747671,chebi:144332,MNXM2409,chebi:7570
MNXM747671,chebi:144332,MNXM41041,chebi:53651
MNXM747671,chebi:144332,MNXM43866,chebi:60477
MNXM747671,chebi:144332,MNXM732730,chebi:18411
MNXM747671,chebi:144332,MNXM736077,chebi:146446
MNXM747735,chebi:144539,MNXM747736,chebi:144540
MNXM747735,chebi:144539,MNXM747737,chebi:144541
MNXM747801,chebi:144930,MNXM747728,chebi:144481
MNXM747801,chebi:144930,MNXM747732,chebi:144487
MNXM747901,chebi:145240,MNXM146331,chebi:78222
MNXM747910,chebi:145346,MNXM1112637,chebi:146572
MNXM747911,chebi:145347,MNXM1119148,chebi:155651
MNXM747918,chebi:145399,MNXM102603,chebi:71664
MNXM747919,chebi:145400,MNXM1112880,chebi:146892
MNXM747952,chebi:145482,MNXM747951,chebi:145480
MNXM747952,chebi:145482,MNXM747953,chebi:145483
MNXM747964,chebi:145511,MNXM747962,chebi:145509
MNXM747964,chebi:145511,MNXM747963,chebi:145510
MNXM747971,chebi:145520,MNXM747978,chebi:145533
MNXM747971,chebi:145520,MNXM747979,chebi:145534
MNXM747991,chebi:145562,MNXM46816,chebi:145563
MNXM747991,chebi:145562,MNXM747992,chebi:145564
MNXM748072,chebi:145689,MNXM748070,chebi:145687
MNXM748072,chebi:145689,MNXM748071,chebi:145688
MNXM748135,chebi:145867,MNXM748136,chebi:145868
MNXM748135,chebi:145867,MNXM748137,chebi:145869
MNXM748149,chebi:145892,MNXM748357,chebi:43422
MNXM748149,chebi:145892,MNXM748360,chebi:44964
MNXM748169,chebi:145943,MNXM36970,chebi:1720
MNXM748274,chebi:146107,MNXM1116463,chebi:151923
MNXM748274,chebi:146107,MNXM48453,chebi:148271
MNXM748299,chebi:146144,MNXM1107238,chebi:60243
MNXM748299,chebi:146144,MNXM748217,chebi:146046
MNXM748345,chebi:146226,MNXM748343,chebi:146224
MNXM748345,chebi:146226,MNXM748344,chebi:146225
MNXM76620,chebi:8214,MNXM31531,chebi:48280
MNXM76620,chebi:8214,MNXM31700,chebi:48281
MNXM76939,chebi:48933,MNXM115393,chebi:48934
MNXM76939,chebi:48933,MNXM30142,chebi:41
MNXM7752,chebi:58555,MNXM1112486,chebi:156266
MNXM77848,chebi:26211,MNXM38360,chebi:20655
MNXM77848,chebi:26211,MNXM38398,chebi:20673
MNXM78132,chebi:32058,MNXM149668,chebi:76267
MNXM78132,chebi:32058,MNXM149808,chebi:76268
MNXM78147,chebi:59652,MNXM155060,chebi:84258
MNXM78349,chebi:84008,MNXM149669,chebi:84010
MNXM78349,chebi:84008,MNXM149809,chebi:84009
MNXM795568,chebi:170725,MNXM1376845,chebi:189862
MNXM80019,chebi:50468,MNXM31675,chebi:50470
MNXM80019,chebi:50468,MNXM31876,chebi:44632
MNXM8007,chebi:84031,MNXM1411132,chebi:230582
MNXM8007,chebi:84031,MNXM745383,chebi:138004
MNXM8007,chebi:84031,MNXM745384,chebi:138005
MNXM8021,chebi:84029,MNXM745382,chebi:138003
MNXM8021,chebi:84029,MNXM745385,chebi:138006
MNXM80519,chebi:137509,MNXM745288,chebi:137507
MNXM80519,chebi:137509,MNXM745293,chebi:137513
MNXM805334,chebi:168226,MNXM1115471,chebi:150550
MNXM805334,chebi:168226,MNXM1118629,chebi:154924
MNXM805334,chebi:168226,MNXM1118766,chebi:155116
MNXM805334,chebi:168226,MNXM41462,chebi:61606
MNXM805334,chebi:168226,MNXM748268,chebi:146101
MNXM80597,chebi:87690,MNXM149671,chebi:87696
MNXM80597,chebi:87690,MNXM149811,chebi:87693
MNXM80727,chebi:194518,MNXM1059,chebi:57873
MNXM80727,chebi:194518,MNXM1699,chebi:58144
MNXM808314,chebi:229940,MNXM1105765,chebi:58720
MNXM808314,chebi:229940,MNXM1105766,chebi:79047
MNXM808314,chebi:229940,MNXM1106180,chebi:58658
MNXM808314,chebi:229940,MNXM1106181,chebi:85312
MNXM808314,chebi:229940,MNXM127137,chebi:180367
MNXM808314,chebi:229940,MNXM1371697,chebi:182510
MNXM808314,chebi:229940,MNXM152080,chebi:43832
MNXM808314,chebi:229940,MNXM163836,chebi:47903
MNXM808314,chebi:229940,MNXM507460,chebi:182515
MNXM808314,chebi:229940,MNXM507484,chebi:182516
MNXM808314,chebi:229940,MNXM507508,chebi:157627
MNXM81076,chebi:104872,MNXM30149,chebi:59540
MNXM81076,chebi:104872,MNXM30344,chebi:40133
MNXM81113,chebi:50122,MNXM30150,chebi:50123
MNXM81113,chebi:50122,MNXM30345,chebi:50125
MNXM811716,chebi:169080,MNXM1371066,chebi:231331
MNXM81353,chebi:50027,MNXM1370181,chebi:50028
MNXM81353,chebi:50027,MNXM1370182,chebi:50029
MNXM81531,chebi:75873,MNXM149673,chebi:75872
MNXM81531,chebi:75873,MNXM149813,chebi:75871
MNXM815702,chebi:183557,MNXM815710,chebi:183575
MNXM815702,chebi:183557,MNXM815720,chebi:185219
MNXM815703,chebi:183576,MNXM1411393,chebi:231009
MNXM815703,chebi:183576,MNXM815712,chebi:183616
MNXM815703,chebi:183576,MNXM815717,chebi:168359
MNXM815776,chebi:183633,MNXM815783,chebi:186254
MNXM815776,chebi:183633,MNXM815785,chebi:185336
MNXM815776,chebi:183633,MNXM815787,chebi:186164
MNXM815776,chebi:183633,MNXM815788,chebi:186181
MNXM815776,chebi:183633,MNXM815804,chebi:186703
MNXM815777,chebi:183578,MNXM815812,chebi:184765
MNXM815777,chebi:183578,MNXM815813,chebi:184803
MNXM815777,chebi:183578,MNXM815819,chebi:184745
MNXM815778,chebi:193379,MNXM815858,chebi:186952
MNXM815778,chebi:193379,MNXM815860,chebi:185364
MNXM815779,chebi:173186,MNXM815877,chebi:187248
MNXM816378,chebi:197143,MNXM816483,chebi:186070
MNXM816379,chebi:197031,MNXM816456,chebi:185516
MNXM81732,chebi:83786,MNXM149675,chebi:83787
MNXM81732,chebi:83786,MNXM149815,chebi:83788
MNXM818913,chebi:182594,MNXM1411820,chebi:231743
MNXM81914,chebi:83682,MNXM149816,chebi:83684
MNXM81914,chebi:83682,MNXM152313,chebi:83685
MNXM819697,chebi:66909,MNXM41153,chebi:61806
MNXM82128,chebi:83996,MNXM149676,chebi:83997
MNXM82128,chebi:83996,MNXM149818,chebi:83998
MNXM8216,chebi:84032,MNXM745381,chebi:138002
MNXM8216,chebi:84032,MNXM745386,chebi:138008
MNXM82633,chebi:26745,MNXM38362,chebi:35538
MNXM82633,chebi:26745,MNXM38403,chebi:20675
MNXM82778,chebi:26773,MNXM38363,chebi:20658
MNXM82778,chebi:26773,MNXM38404,chebi:20676
MNXM82956,chebi:131763,MNXM174161,chebi:131764
MNXM82956,chebi:131763,MNXM174227,chebi:131765
MNXM83071,chebi:47807,MNXM31682,chebi:47808
MNXM83071,chebi:47807,MNXM31882,chebi:47809
MNXM83123,chebi:32168,MNXM31533,chebi:64122
MNXM83123,chebi:32168,MNXM31701,chebi:64119
MNXM83215,chebi:49211,MNXM30154,chebi:47
MNXM83215,chebi:49211,MNXM30361,chebi:49212
MNXM83274,chebi:102167,MNXM174162,chebi:102030
MNXM83274,chebi:102167,MNXM174228,chebi:102131
MNXM8337,chebi:145478,MNXM164597,chebi:59954
MNXM83413,chebi:83779,MNXM149678,chebi:83781
MNXM83413,chebi:83779,MNXM149820,chebi:83780
MNXM83483,chebi:78107,MNXM149857,chebi:78106
MNXM83483,chebi:78107,MNXM31914,chebi:39395
MNXM83483,chebi:78107,MNXM31915,chebi:39396
MNXM83590,chebi:198206,MNXM1407855,chebi:226497
MNXM8362,chebi:3830,MNXM5358,chebi:20
MNXM8362,chebi:3830,MNXM5361,chebi:89
MNXM8364,chebi:22998,MNXM1610,chebi:16592
MNXM8364,chebi:22998,MNXM4202,chebi:18146
MNXM83676,chebi:78884,MNXM1393498,chebi:211664
MNXM83805,chebi:83999,MNXM149680,chebi:84000
MNXM83805,chebi:83999,MNXM149822,chebi:84001
MNXM83973,chebi:77278,MNXM49240,chebi:77282
MNXM83973,chebi:77278,MNXM724892,chebi:6432
MNXM8611,chebi:233894,MNXM1412359,chebi:232727
MNXM8672,chebi:5445,MNXM435,chebi:17378
MNXM8672,chebi:5445,MNXM7478,chebi:27975
MNXM86852,chebi:74947,MNXM31683,chebi:61917
MNXM86852,chebi:74947,MNXM31883,chebi:61918
MNXM87052,chebi:36397,MNXM31098,chebi:176892
MNXM87052,chebi:36397,MNXM31100,chebi:36398
MNXM87052,chebi:36397,MNXM31148,chebi:36399
MNXM8713,chebi:24536,MNXM48984,chebi:39095
MNXM8713,chebi:24536,MNXM735713,chebi:39096
MNXM8713,chebi:24536,MNXM738884,chebi:28428
MNXM8713,chebi:24536,MNXM738885,chebi:32888
MNXM8714,chebi:139536,MNXM1127790,chebi:165602
MNXM87193,chebi:190008,MNXM1376884,chebi:190006
MNXM87193,chebi:190008,MNXM1376885,chebi:190007
MNXM87280,chebi:77898,MNXM149684,chebi:77905
MNXM87280,chebi:77898,MNXM149827,chebi:77903
MNXM87411,chebi:156575,MNXM1119545,chebi:156573
MNXM87411,chebi:156575,MNXM1119546,chebi:156574
MNXM87491,chebi:77581,MNXM149685,chebi:77584
MNXM87491,chebi:77581,MNXM149828,chebi:77582
MNXM87704,chebi:84002,MNXM149688,chebi:84003
MNXM87704,chebi:84002,MNXM149831,chebi:84004
MNXM87727,chebi:133643,MNXM174164,chebi:133644
MNXM87727,chebi:133643,MNXM174229,chebi:133645
MNXM87850,chebi:39157,MNXM31687,chebi:39158
MNXM87850,chebi:39157,MNXM31888,chebi:39159
MNXM88256,chebi:134753,MNXM1379588,chebi:195503
MNXM88256,chebi:134753,MNXM1379589,chebi:195504
MNXM88284,chebi:35326,MNXM59676,chebi:6357
