id_left,id_right,pairkey
CHEBI_85414,CHEBI_85811,CHEBI_85414__CHEBI_85811
CHEBI_85349,CHEBI_85829,CHEBI_85349__CHEBI_85829
CHEBI_85502,CHEBI_85902,CHEBI_85502__CHEBI_85902
CHEBI_85471,CHEBI_85905,CHEBI_85471__CHEBI_85905
CHEBI_85550,CHEBI_85910,CHEBI_85550__CHEBI_85910
CHEBI_85551,CHEBI_85911,CHEBI_85551__CHEBI_85911
CHEBI_85553,CHEBI_85912,CHEBI_85553__CHEBI_85912
CHEBI_85578,CHEBI_85913,CHEBI_85578__CHEBI_85913
CHEBI_85580,CHEBI_85917,CHEBI_85580__CHEBI_85917
CHEBI_85579,CHEBI_85920,CHEBI_85579__CHEBI_85920
CHEBI_85581,CHEBI_85924,CHEBI_85581__CHEBI_85924
CHEBI_85606,CHEBI_85930,CHEBI_85606__CHEBI_85930
CHEBI_85936,CHEBI_85512,CHEBI_85512__CHEBI_85936
CHEBI_85966,CHEBI_85972,CHEBI_85966__CHEBI_85972
CHEBI_85973,CHEBI_85976,CHEBI_85973__CHEBI_85976
CHEBI_85986,CHEBI_43577,CHEBI_43577__CHEBI_85986
CHEBI_85988,CHEBI_85984,CHEBI_85984__CHEBI_85988
CHEBI_85990,CHEBI_85992,CHEBI_85990__CHEBI_85992
CHEBI_85994,CHEBI_85998,CHEBI_85994__CHEBI_85998
CHEBI_86001,CHEBI_28679,CHEBI_28679__CHEBI_86001
CHEBI_86002,CHEBI_2012,CHEBI_2012__CHEBI_86002
CHEBI_86003,CHEBI_2010,CHEBI_2010__CHEBI_86003
CHEBI_2009,CHEBI_86004,CHEBI_2009__CHEBI_86004
CHEBI_2226,CHEBI_86006,CHEBI_2226__CHEBI_86006
CHEBI_85720,CHEBI_86011,CHEBI_85720__CHEBI_86011
CHEBI_86125,CHEBI_86124,CHEBI_86124__CHEBI_86125
CHEBI_86227,CHEBI_86224,CHEBI_86224__CHEBI_86227
CHEBI_86250,CHEBI_86247,CHEBI_86247__CHEBI_86250
CHEBI_52836,CHEBI_86277,CHEBI_52836__CHEBI_86277
CHEBI_85985,CHEBI_42115,CHEBI_42115__CHEBI_85985
CHEBI_86016,CHEBI_86287,CHEBI_86016__CHEBI_86287
CHEBI_86017,CHEBI_86296,CHEBI_86017__CHEBI_86296
CHEBI_86297,CHEBI_46149,CHEBI_46149__CHEBI_86297
CHEBI_3231,CHEBI_86302,CHEBI_3231__CHEBI_86302
CHEBI_86332,CHEBI_520,CHEBI_520__CHEBI_86332
CHEBI_86372,CHEBI_86373,CHEBI_86372__CHEBI_86373
CHEBI_599440,CHEBI_86380,CHEBI_599440__CHEBI_86380
CHEBI_86386,CHEBI_44111,CHEBI_44111__CHEBI_86386
CHEBI_86387,CHEBI_68503,CHEBI_68503__CHEBI_86387
CHEBI_86401,CHEBI_81405,CHEBI_81405__CHEBI_86401
CHEBI_86491,CHEBI_86495,CHEBI_86491__CHEBI_86495
CHEBI_6532,CHEBI_86969,CHEBI_6532__CHEBI_86969
CHEBI_86991,CHEBI_86993,CHEBI_86991__CHEBI_86993
CHEBI_87062,CHEBI_87059,CHEBI_87059__CHEBI_87062
CHEBI_87072,CHEBI_87070,CHEBI_87070__CHEBI_87072
CHEBI_87076,CHEBI_87074,CHEBI_87074__CHEBI_87076
CHEBI_87093,CHEBI_87092,CHEBI_87092__CHEBI_87093
CHEBI_87099,CHEBI_87098,CHEBI_87098__CHEBI_87099
CHEBI_87105,CHEBI_87104,CHEBI_87104__CHEBI_87105
CHEBI_87111,CHEBI_87108,CHEBI_87108__CHEBI_87111
CHEBI_87116,CHEBI_87115,CHEBI_87115__CHEBI_87116
CHEBI_87118,CHEBI_87117,CHEBI_87117__CHEBI_87118
CHEBI_86408,CHEBI_87129,CHEBI_86408__CHEBI_87129
CHEBI_86500,CHEBI_87142,CHEBI_86500__CHEBI_87142
CHEBI_87188,CHEBI_87187,CHEBI_87187__CHEBI_87188
CHEBI_87196,CHEBI_87193,CHEBI_87193__CHEBI_87196
CHEBI_52904,CHEBI_87202,CHEBI_52904__CHEBI_87202
CHEBI_87212,CHEBI_87213,CHEBI_87212__CHEBI_87213
CHEBI_87220,CHEBI_87221,CHEBI_87220__CHEBI_87221
CHEBI_87231,CHEBI_87233,CHEBI_87231__CHEBI_87233
CHEBI_87283,CHEBI_87284,CHEBI_87283__CHEBI_87284
CHEBI_87055,CHEBI_87293,CHEBI_87055__CHEBI_87293
CHEBI_87090,CHEBI_87306,CHEBI_87090__CHEBI_87306
CHEBI_87095,CHEBI_87339,CHEBI_87095__CHEBI_87339
CHEBI_87361,CHEBI_40863,CHEBI_40863__CHEBI_87361
CHEBI_87371,CHEBI_87372,CHEBI_87371__CHEBI_87372
CHEBI_87387,CHEBI_87389,CHEBI_87387__CHEBI_87389
CHEBI_87396,CHEBI_87397,CHEBI_87396__CHEBI_87397
CHEBI_87160,CHEBI_87459,CHEBI_87160__CHEBI_87459
CHEBI_87460,CHEBI_87164,CHEBI_87164__CHEBI_87460
CHEBI_87466,CHEBI_87465,CHEBI_87465__CHEBI_87466
CHEBI_87470,CHEBI_87469,CHEBI_87469__CHEBI_87470
CHEBI_51874,CHEBI_87485,CHEBI_51874__CHEBI_87485
CHEBI_87467,CHEBI_87531,CHEBI_87467__CHEBI_87531
CHEBI_87589,CHEBI_87591,CHEBI_87589__CHEBI_87591
CHEBI_87636,CHEBI_87634,CHEBI_87634__CHEBI_87636
CHEBI_75372,CHEBI_87664,CHEBI_75372__CHEBI_87664
CHEBI_87669,CHEBI_87670,CHEBI_87669__CHEBI_87670
CHEBI_87672,CHEBI_87674,CHEBI_87672__CHEBI_87674
CHEBI_87722,CHEBI_87721,CHEBI_87721__CHEBI_87722
CHEBI_87724,CHEBI_87726,CHEBI_87724__CHEBI_87726
CHEBI_87743,CHEBI_87737,CHEBI_87737__CHEBI_87743
CHEBI_87746,CHEBI_87749,CHEBI_87746__CHEBI_87749
CHEBI_87778,CHEBI_87777,CHEBI_87777__CHEBI_87778
CHEBI_87903,CHEBI_87902,CHEBI_87902__CHEBI_87903
CHEBI_87706,CHEBI_87703,CHEBI_87703__CHEBI_87706
CHEBI_87736,CHEBI_88108,CHEBI_87736__CHEBI_88108
CHEBI_87808,CHEBI_88117,CHEBI_87808__CHEBI_88117
CHEBI_87825,CHEBI_88135,CHEBI_87825__CHEBI_88135
CHEBI_87829,CHEBI_88141,CHEBI_87829__CHEBI_88141
CHEBI_87842,CHEBI_88158,CHEBI_87842__CHEBI_88158
CHEBI_88181,CHEBI_88179,CHEBI_88179__CHEBI_88181
CHEBI_88190,CHEBI_81667,CHEBI_81667__CHEBI_88190
CHEBI_88193,CHEBI_88192,CHEBI_88192__CHEBI_88193
CHEBI_88199,CHEBI_88198,CHEBI_88198__CHEBI_88199
CHEBI_3011,CHEBI_88201,CHEBI_3011__CHEBI_88201
CHEBI_88207,CHEBI_88208,CHEBI_88207__CHEBI_88208
CHEBI_88211,CHEBI_88210,CHEBI_88210__CHEBI_88211
CHEBI_88091,CHEBI_88250,CHEBI_88091__CHEBI_88250
CHEBI_88093,CHEBI_88270,CHEBI_88093__CHEBI_88270
CHEBI_88281,CHEBI_88280,CHEBI_88280__CHEBI_88281
CHEBI_88287,CHEBI_88284,CHEBI_88284__CHEBI_88287
CHEBI_88310,CHEBI_88308,CHEBI_88308__CHEBI_88310
CHEBI_88320,CHEBI_88324,CHEBI_88320__CHEBI_88324
CHEBI_88094,CHEBI_90095,CHEBI_88094__CHEBI_90095
CHEBI_86994,CHEBI_90099,CHEBI_86994__CHEBI_90099
CHEBI_90110,CHEBI_90111,CHEBI_90110__CHEBI_90111
CHEBI_90120,CHEBI_90117,CHEBI_90117__CHEBI_90120
CHEBI_88096,CHEBI_90165,CHEBI_88096__CHEBI_90165
CHEBI_88119,CHEBI_90167,CHEBI_88119__CHEBI_90167
CHEBI_8772,CHEBI_90191,CHEBI_8772__CHEBI_90191
CHEBI_90202,CHEBI_90204,CHEBI_90202__CHEBI_90204
CHEBI_90208,CHEBI_90210,CHEBI_90208__CHEBI_90210
CHEBI_90214,CHEBI_90215,CHEBI_90214__CHEBI_90215
CHEBI_90220,CHEBI_90221,CHEBI_90220__CHEBI_90221
CHEBI_88232,CHEBI_88233,CHEBI_88232__CHEBI_88233
CHEBI_90289,CHEBI_90288,CHEBI_90288__CHEBI_90289
CHEBI_90323,CHEBI_90322,CHEBI_90322__CHEBI_90323
CHEBI_90367,CHEBI_90366,CHEBI_90366__CHEBI_90367
CHEBI_90394,CHEBI_90389,CHEBI_90389__CHEBI_90394
CHEBI_90397,CHEBI_64598,CHEBI_64598__CHEBI_90397
CHEBI_90403,CHEBI_90402,CHEBI_90402__CHEBI_90403
CHEBI_90408,CHEBI_87351,CHEBI_87351__CHEBI_90408
CHEBI_90424,CHEBI_90425,CHEBI_90424__CHEBI_90425
CHEBI_90443,CHEBI_90444,CHEBI_90443__CHEBI_90444
CHEBI_6801,CHEBI_90688,CHEBI_6801__CHEBI_90688
CHEBI_28973,CHEBI_90700,CHEBI_28973__CHEBI_90700
CHEBI_90704,CHEBI_90702,CHEBI_90702__CHEBI_90704
CHEBI_7459,CHEBI_90756,CHEBI_7459__CHEBI_90756
CHEBI_90796,CHEBI_4116,CHEBI_4116__CHEBI_90796
CHEBI_90832,CHEBI_74452,CHEBI_74452__CHEBI_90832
CHEBI_90631,CHEBI_90833,CHEBI_90631__CHEBI_90833
CHEBI_90843,CHEBI_90841,CHEBI_90841__CHEBI_90843
CHEBI_90851,CHEBI_90854,CHEBI_90851__CHEBI_90854
CHEBI_29703,CHEBI_90869,CHEBI_29703__CHEBI_90869
CHEBI_90879,CHEBI_90880,CHEBI_90879__CHEBI_90880
CHEBI_90887,CHEBI_90886,CHEBI_90886__CHEBI_90887
CHEBI_80630,CHEBI_90895,CHEBI_80630__CHEBI_90895
CHEBI_90898,CHEBI_90897,CHEBI_90897__CHEBI_90898
CHEBI_90910,CHEBI_90909,CHEBI_90909__CHEBI_90910
CHEBI_90908,CHEBI_90913,CHEBI_90908__CHEBI_90913
CHEBI_90926,CHEBI_90927,CHEBI_90926__CHEBI_90927
CHEBI_90933,CHEBI_90934,CHEBI_90933__CHEBI_90934
CHEBI_90936,CHEBI_90937,CHEBI_90936__CHEBI_90937
CHEBI_90943,CHEBI_90949,CHEBI_90943__CHEBI_90949
CHEBI_90957,CHEBI_90953,CHEBI_90953__CHEBI_90957
CHEBI_90963,CHEBI_81548,CHEBI_81548__CHEBI_90963
CHEBI_47344,CHEBI_90997,CHEBI_47344__CHEBI_90997
CHEBI_91000,CHEBI_81559,CHEBI_81559__CHEBI_91000
CHEBI_91011,CHEBI_91010,CHEBI_91010__CHEBI_91011
CHEBI_91020,CHEBI_2448,CHEBI_2448__CHEBI_91020
CHEBI_91076,CHEBI_91077,CHEBI_91076__CHEBI_91077
CHEBI_91082,CHEBI_34941,CHEBI_34941__CHEBI_91082
CHEBI_27413,CHEBI_91086,CHEBI_27413__CHEBI_91086
CHEBI_90791,CHEBI_81544,CHEBI_81544__CHEBI_90791
CHEBI_90794,CHEBI_91128,CHEBI_90794__CHEBI_91128
CHEBI_90793,CHEBI_91133,CHEBI_90793__CHEBI_91133
CHEBI_90797,CHEBI_63912,CHEBI_63912__CHEBI_90797
CHEBI_90814,CHEBI_91137,CHEBI_90814__CHEBI_91137
CHEBI_79394,CHEBI_91179,CHEBI_79394__CHEBI_91179
CHEBI_91185,CHEBI_91187,CHEBI_91185__CHEBI_91187
CHEBI_91190,CHEBI_91191,CHEBI_91190__CHEBI_91191
CHEBI_91239,CHEBI_84638,CHEBI_84638__CHEBI_91239
CHEBI_90857,CHEBI_91291,CHEBI_90857__CHEBI_91291
CHEBI_90867,CHEBI_91293,CHEBI_90867__CHEBI_91293
CHEBI_90884,CHEBI_111544,CHEBI_111544__CHEBI_90884
CHEBI_7549,CHEBI_131183,CHEBI_131183__CHEBI_7549
CHEBI_81494,CHEBI_131337,CHEBI_131337__CHEBI_81494
CHEBI_87985,CHEBI_100148,CHEBI_100148__CHEBI_87985
CHEBI_131450,CHEBI_68465,CHEBI_131450__CHEBI_68465
CHEBI_47495,CHEBI_131489,CHEBI_131489__CHEBI_47495
CHEBI_131510,CHEBI_131517,CHEBI_131510__CHEBI_131517
CHEBI_17310,CHEBI_131530,CHEBI_131530__CHEBI_17310
CHEBI_131592,CHEBI_131461,CHEBI_131461__CHEBI_131592
CHEBI_101064,CHEBI_101224,CHEBI_101064__CHEBI_101224
CHEBI_101257,CHEBI_101333,CHEBI_101257__CHEBI_101333
CHEBI_2674,CHEBI_131327,CHEBI_131327__CHEBI_2674
CHEBI_91181,CHEBI_81403,CHEBI_81403__CHEBI_91181
CHEBI_131725,CHEBI_27609,CHEBI_131725__CHEBI_27609
CHEBI_131704,CHEBI_131735,CHEBI_131704__CHEBI_131735
CHEBI_91234,CHEBI_127781,CHEBI_127781__CHEBI_91234
CHEBI_91252,CHEBI_128459,CHEBI_128459__CHEBI_91252
CHEBI_91253,CHEBI_128754,CHEBI_128754__CHEBI_91253
CHEBI_91294,CHEBI_128770,CHEBI_128770__CHEBI_91294
CHEBI_91301,CHEBI_130073,CHEBI_130073__CHEBI_91301
CHEBI_131800,CHEBI_131806,CHEBI_131800__CHEBI_131806
CHEBI_111503,CHEBI_131930,CHEBI_111503__CHEBI_131930
CHEBI_111504,CHEBI_131938,CHEBI_111504__CHEBI_131938
CHEBI_131941,CHEBI_111505,CHEBI_111505__CHEBI_131941
CHEBI_111523,CHEBI_131949,CHEBI_111523__CHEBI_131949
CHEBI_131650,CHEBI_131959,CHEBI_131650__CHEBI_131959
CHEBI_131651,CHEBI_131963,CHEBI_131651__CHEBI_131963
CHEBI_87997,CHEBI_37081,CHEBI_37081__CHEBI_87997
CHEBI_88002,CHEBI_88000,CHEBI_88000__CHEBI_88002
CHEBI_132016,CHEBI_63995,CHEBI_132016__CHEBI_63995
CHEBI_131711,CHEBI_132052,CHEBI_131711__CHEBI_132052
CHEBI_131718,CHEBI_132066,CHEBI_131718__CHEBI_132066
CHEBI_131766,CHEBI_132069,CHEBI_131766__CHEBI_132069
CHEBI_132097,CHEBI_132098,CHEBI_132097__CHEBI_132098
CHEBI_3223,CHEBI_132102,CHEBI_132102__CHEBI_3223
CHEBI_131783,CHEBI_132117,CHEBI_131783__CHEBI_132117
CHEBI_131847,CHEBI_132125,CHEBI_131847__CHEBI_132125
CHEBI_131857,CHEBI_132128,CHEBI_131857__CHEBI_132128
CHEBI_131856,CHEBI_132131,CHEBI_131856__CHEBI_132131
CHEBI_132178,CHEBI_81974,CHEBI_132178__CHEBI_81974
CHEBI_85259,CHEBI_132181,CHEBI_132181__CHEBI_85259
CHEBI_131958,CHEBI_132228,CHEBI_131958__CHEBI_132228
CHEBI_131921,CHEBI_132232,CHEBI_131921__CHEBI_132232
CHEBI_131929,CHEBI_132244,CHEBI_131929__CHEBI_132244
CHEBI_131932,CHEBI_132245,CHEBI_131932__CHEBI_132245
CHEBI_131971,CHEBI_132261,CHEBI_131971__CHEBI_132261
CHEBI_131973,CHEBI_132262,CHEBI_131973__CHEBI_132262
CHEBI_131978,CHEBI_132263,CHEBI_131978__CHEBI_132263
CHEBI_131981,CHEBI_132265,CHEBI_131981__CHEBI_132265
CHEBI_132003,CHEBI_132266,CHEBI_132003__CHEBI_132266
CHEBI_8093,CHEBI_132294,CHEBI_132294__CHEBI_8093
CHEBI_6809,CHEBI_132297,CHEBI_132297__CHEBI_6809
CHEBI_132005,CHEBI_132306,CHEBI_132005__CHEBI_132306
CHEBI_132020,CHEBI_132321,CHEBI_132020__CHEBI_132321
CHEBI_132042,CHEBI_132475,CHEBI_132042__CHEBI_132475
CHEBI_132060,CHEBI_132506,CHEBI_132060__CHEBI_132506
CHEBI_132061,CHEBI_132507,CHEBI_132061__CHEBI_132507
CHEBI_132063,CHEBI_132671,CHEBI_132063__CHEBI_132671
CHEBI_132064,CHEBI_132678,CHEBI_132064__CHEBI_132678
CHEBI_132071,CHEBI_132708,CHEBI_132071__CHEBI_132708
CHEBI_132734,CHEBI_27879,CHEBI_132734__CHEBI_27879
CHEBI_132737,CHEBI_28408,CHEBI_132737__CHEBI_28408
CHEBI_132076,CHEBI_132738,CHEBI_132076__CHEBI_132738
CHEBI_28621,CHEBI_132755,CHEBI_132755__CHEBI_28621
CHEBI_132080,CHEBI_132797,CHEBI_132080__CHEBI_132797
CHEBI_132081,CHEBI_132800,CHEBI_132081__CHEBI_132800
CHEBI_132200,CHEBI_132883,CHEBI_132200__CHEBI_132883
CHEBI_132890,CHEBI_81951,CHEBI_132890__CHEBI_81951
CHEBI_132219,CHEBI_132909,CHEBI_132219__CHEBI_132909
CHEBI_64021,CHEBI_132916,CHEBI_132916__CHEBI_64021
CHEBI_132918,CHEBI_1606,CHEBI_132918__CHEBI_1606
CHEBI_132922,CHEBI_5855,CHEBI_132922__CHEBI_5855
CHEBI_132923,CHEBI_9008,CHEBI_132923__CHEBI_9008
CHEBI_131444,CHEBI_16344,CHEBI_131444__CHEBI_16344
CHEBI_132935,CHEBI_89182,CHEBI_132935__CHEBI_89182
CHEBI_132936,CHEBI_89836,CHEBI_132936__CHEBI_89836
CHEBI_132937,CHEBI_89963,CHEBI_132937__CHEBI_89963
CHEBI_132939,CHEBI_741548,CHEBI_132939__CHEBI_741548
CHEBI_132962,CHEBI_32636,CHEBI_132962__CHEBI_32636
CHEBI_132980,CHEBI_132981,CHEBI_132980__CHEBI_132981
CHEBI_132985,CHEBI_131434,CHEBI_131434__CHEBI_132985
CHEBI_132993,CHEBI_132991,CHEBI_132991__CHEBI_132993
CHEBI_132997,CHEBI_132999,CHEBI_132997__CHEBI_132999
CHEBI_133000,CHEBI_35420,CHEBI_133000__CHEBI_35420
CHEBI_133003,CHEBI_83037,CHEBI_133003__CHEBI_83037
CHEBI_133006,CHEBI_133005,CHEBI_133005__CHEBI_133006
CHEBI_133017,CHEBI_133020,CHEBI_133017__CHEBI_133020
CHEBI_133027,CHEBI_133026,CHEBI_133026__CHEBI_133027
CHEBI_133031,CHEBI_73845,CHEBI_133031__CHEBI_73845
CHEBI_133038,CHEBI_68433,CHEBI_133038__CHEBI_68433
CHEBI_133051,CHEBI_133054,CHEBI_133051__CHEBI_133054
CHEBI_133071,CHEBI_21440,CHEBI_133071__CHEBI_21440
CHEBI_133072,CHEBI_68505,CHEBI_133072__CHEBI_68505
CHEBI_133073,CHEBI_71062,CHEBI_133073__CHEBI_71062
CHEBI_133076,CHEBI_73031,CHEBI_133076__CHEBI_73031
CHEBI_133090,CHEBI_133089,CHEBI_133089__CHEBI_133090
CHEBI_133097,CHEBI_133096,CHEBI_133096__CHEBI_133097
CHEBI_133102,CHEBI_133101,CHEBI_133101__CHEBI_133102
CHEBI_133107,CHEBI_133104,CHEBI_133104__CHEBI_133107
CHEBI_133121,CHEBI_133119,CHEBI_133119__CHEBI_133121
CHEBI_133126,CHEBI_133124,CHEBI_133124__CHEBI_133126
CHEBI_133128,CHEBI_133122,CHEBI_133122__CHEBI_133128
CHEBI_133132,CHEBI_28031,CHEBI_133132__CHEBI_28031
CHEBI_133177,CHEBI_133176,CHEBI_133176__CHEBI_133177
CHEBI_133182,CHEBI_133181,CHEBI_133181__CHEBI_133182
CHEBI_133184,CHEBI_133183,CHEBI_133183__CHEBI_133184
CHEBI_133191,CHEBI_133188,CHEBI_133188__CHEBI_133191
CHEBI_133194,CHEBI_133186,CHEBI_133186__CHEBI_133194
CHEBI_133205,CHEBI_133206,CHEBI_133205__CHEBI_133206
CHEBI_133225,CHEBI_133226,CHEBI_133225__CHEBI_133226
CHEBI_131899,CHEBI_83744,CHEBI_131899__CHEBI_83744
CHEBI_133170,CHEBI_133233,CHEBI_133170__CHEBI_133233
CHEBI_133309,CHEBI_27814,CHEBI_133309__CHEBI_27814
CHEBI_133391,CHEBI_28099,CHEBI_133391__CHEBI_28099
CHEBI_133396,CHEBI_27485,CHEBI_133396__CHEBI_27485
CHEBI_133431,CHEBI_133430,CHEBI_133430__CHEBI_133431
CHEBI_133438,CHEBI_133435,CHEBI_133435__CHEBI_133438
CHEBI_133463,CHEBI_133460,CHEBI_133460__CHEBI_133463
CHEBI_133469,CHEBI_133471,CHEBI_133469__CHEBI_133471
CHEBI_133481,CHEBI_133474,CHEBI_133474__CHEBI_133481
CHEBI_133476,CHEBI_28297,CHEBI_133476__CHEBI_28297
CHEBI_133502,CHEBI_82944,CHEBI_133502__CHEBI_82944
CHEBI_133505,CHEBI_133504,CHEBI_133504__CHEBI_133505
CHEBI_133519,CHEBI_133517,CHEBI_133517__CHEBI_133519
CHEBI_133533,CHEBI_133532,CHEBI_133532__CHEBI_133533
CHEBI_133536,CHEBI_133534,CHEBI_133534__CHEBI_133536
CHEBI_133546,CHEBI_133544,CHEBI_133544__CHEBI_133546
CHEBI_133549,CHEBI_45826,CHEBI_133549__CHEBI_45826
CHEBI_133550,CHEBI_133548,CHEBI_133548__CHEBI_133550
CHEBI_4947,CHEBI_133552,CHEBI_133552__CHEBI_4947
CHEBI_133560,CHEBI_133559,CHEBI_133559__CHEBI_133560
CHEBI_133563,CHEBI_133562,CHEBI_133562__CHEBI_133563
CHEBI_133567,CHEBI_133565,CHEBI_133565__CHEBI_133567
CHEBI_133569,CHEBI_133568,CHEBI_133568__CHEBI_133569
CHEBI_133571,CHEBI_133570,CHEBI_133570__CHEBI_133571
CHEBI_133576,CHEBI_87986,CHEBI_133576__CHEBI_87986
CHEBI_133598,CHEBI_27644,CHEBI_133598__CHEBI_27644
CHEBI_133605,CHEBI_68616,CHEBI_133605__CHEBI_68616
CHEBI_133610,CHEBI_70979,CHEBI_133610__CHEBI_70979
CHEBI_133611,CHEBI_70984,CHEBI_133611__CHEBI_70984
CHEBI_133607,CHEBI_70824,CHEBI_133607__CHEBI_70824
CHEBI_133642,CHEBI_68848,CHEBI_133642__CHEBI_68848
CHEBI_133663,CHEBI_82911,CHEBI_133663__CHEBI_82911
CHEBI_133665,CHEBI_82912,CHEBI_133665__CHEBI_82912
CHEBI_133670,CHEBI_82914,CHEBI_133670__CHEBI_82914
CHEBI_133676,CHEBI_82931,CHEBI_133676__CHEBI_82931
CHEBI_133687,CHEBI_82942,CHEBI_133687__CHEBI_82942
CHEBI_133691,CHEBI_133689,CHEBI_133689__CHEBI_133691
CHEBI_133701,CHEBI_64414,CHEBI_133701__CHEBI_64414
CHEBI_133705,CHEBI_133704,CHEBI_133704__CHEBI_133705
CHEBI_133716,CHEBI_21565,CHEBI_133716__CHEBI_21565
CHEBI_133520,CHEBI_40992,CHEBI_133520__CHEBI_40992
CHEBI_133730,CHEBI_70811,CHEBI_133730__CHEBI_70811
CHEBI_133737,CHEBI_84415,CHEBI_133737__CHEBI_84415
CHEBI_133739,CHEBI_88956,CHEBI_133739__CHEBI_88956
CHEBI_133690,CHEBI_82965,CHEBI_133690__CHEBI_82965
CHEBI_133692,CHEBI_89582,CHEBI_133692__CHEBI_89582
CHEBI_133742,CHEBI_89454,CHEBI_133742__CHEBI_89454
CHEBI_133735,CHEBI_21555,CHEBI_133735__CHEBI_21555
CHEBI_133751,CHEBI_86612,CHEBI_133751__CHEBI_86612
CHEBI_132252,CHEBI_132133,CHEBI_132133__CHEBI_132252
CHEBI_133849,CHEBI_133848,CHEBI_133848__CHEBI_133849
CHEBI_133603,CHEBI_133897,CHEBI_133603__CHEBI_133897
CHEBI_133943,CHEBI_60912,CHEBI_133943__CHEBI_60912
CHEBI_133977,CHEBI_8927,CHEBI_133977__CHEBI_8927
CHEBI_133991,CHEBI_133990,CHEBI_133990__CHEBI_133991
CHEBI_80667,CHEBI_133993,CHEBI_133993__CHEBI_80667
CHEBI_80666,CHEBI_134001,CHEBI_134001__CHEBI_80666
CHEBI_134020,CHEBI_134021,CHEBI_134020__CHEBI_134021
CHEBI_3211,CHEBI_134215,CHEBI_134215__CHEBI_3211
CHEBI_132362,CHEBI_16947,CHEBI_132362__CHEBI_16947
CHEBI_2788,CHEBI_134252,CHEBI_134252__CHEBI_2788
CHEBI_134289,CHEBI_66331,CHEBI_134289__CHEBI_66331
CHEBI_4828,CHEBI_134344,CHEBI_134344__CHEBI_4828
CHEBI_134343,CHEBI_6574,CHEBI_134343__CHEBI_6574
CHEBI_133250,CHEBI_134415,CHEBI_133250__CHEBI_134415
CHEBI_133323,CHEBI_134442,CHEBI_133323__CHEBI_134442
CHEBI_133374,CHEBI_63976,CHEBI_133374__CHEBI_63976
CHEBI_94563,CHEBI_134500,CHEBI_134500__CHEBI_94563
CHEBI_134504,CHEBI_63625,CHEBI_134504__CHEBI_63625
CHEBI_133423,CHEBI_134510,CHEBI_133423__CHEBI_134510
CHEBI_133424,CHEBI_28130,CHEBI_133424__CHEBI_28130
CHEBI_133440,CHEBI_134518,CHEBI_133440__CHEBI_134518
CHEBI_133451,CHEBI_28158,CHEBI_133451__CHEBI_28158
CHEBI_133496,CHEBI_134532,CHEBI_133496__CHEBI_134532
CHEBI_133498,CHEBI_134534,CHEBI_133498__CHEBI_134534
CHEBI_134233,CHEBI_134582,CHEBI_134233__CHEBI_134582
CHEBI_133674,CHEBI_28812,CHEBI_133674__CHEBI_28812
CHEBI_7852,CHEBI_134686,CHEBI_134686__CHEBI_7852
CHEBI_134689,CHEBI_134695,CHEBI_134689__CHEBI_134695
CHEBI_133769,CHEBI_136106,CHEBI_133769__CHEBI_136106
CHEBI_133821,CHEBI_136357,CHEBI_133821__CHEBI_136357
CHEBI_133900,CHEBI_136401,CHEBI_133900__CHEBI_136401
CHEBI_133881,CHEBI_136423,CHEBI_133881__CHEBI_136423
CHEBI_133883,CHEBI_136426,CHEBI_133883__CHEBI_136426
CHEBI_133898,CHEBI_41625,CHEBI_133898__CHEBI_41625
CHEBI_133927,CHEBI_136456,CHEBI_133927__CHEBI_136456
CHEBI_28948,CHEBI_136516,CHEBI_136516__CHEBI_28948
CHEBI_136557,CHEBI_133995,CHEBI_133995__CHEBI_136557
CHEBI_136579,CHEBI_41321,CHEBI_136579__CHEBI_41321
CHEBI_136436,CHEBI_136581,CHEBI_136436__CHEBI_136581
CHEBI_136582,CHEBI_4866,CHEBI_136582__CHEBI_4866
CHEBI_133948,CHEBI_136587,CHEBI_133948__CHEBI_136587
CHEBI_133967,CHEBI_53107,CHEBI_133967__CHEBI_53107
CHEBI_133978,CHEBI_136600,CHEBI_133978__CHEBI_136600
CHEBI_134068,CHEBI_136602,CHEBI_134068__CHEBI_136602
CHEBI_134031,CHEBI_136614,CHEBI_134031__CHEBI_136614
CHEBI_134054,CHEBI_136632,CHEBI_134054__CHEBI_136632
CHEBI_136639,CHEBI_28835,CHEBI_136639__CHEBI_28835
CHEBI_134204,CHEBI_136671,CHEBI_134204__CHEBI_136671
CHEBI_134093,CHEBI_136674,CHEBI_134093__CHEBI_136674
CHEBI_134098,CHEBI_136675,CHEBI_134098__CHEBI_136675
CHEBI_134099,CHEBI_136677,CHEBI_134099__CHEBI_136677
CHEBI_134278,CHEBI_136699,CHEBI_134278__CHEBI_136699
CHEBI_134121,CHEBI_136711,CHEBI_134121__CHEBI_136711
CHEBI_136690,CHEBI_47454,CHEBI_136690__CHEBI_47454
CHEBI_136734,CHEBI_134210,CHEBI_134210__CHEBI_136734
CHEBI_136735,CHEBI_134211,CHEBI_134211__CHEBI_136735
CHEBI_5373,CHEBI_134212,CHEBI_134212__CHEBI_5373
CHEBI_136842,CHEBI_9440,CHEBI_136842__CHEBI_9440
CHEBI_134352,CHEBI_136852,CHEBI_134352__CHEBI_136852
CHEBI_136890,CHEBI_31112,CHEBI_136890__CHEBI_31112
CHEBI_136971,CHEBI_37450,CHEBI_136971__CHEBI_37450
