id1,id2,pair_id,true_class,predicted_class,score_S,correct_prediction
CHEBI_204797,CHEBI_226927,CHEBI_204797_CHEBI_226927,diastereomer,diastereomer,100.0,1
CHEBI_226495,CHEBI_226490,CHEBI_226490_CHEBI_226495,diastereomer,diastereomer,100.0,1
CHEBI_37547,CHEBI_37546,CHEBI_37546_CHEBI_37547,enantiomer,diastereomer,100.0,0
CHEBI_123574,CHEBI_123533,CHEBI_123533_CHEBI_123574,diastereomer,diastereomer,100.0,1
CHEBI_226589,CHEBI_226585,CHEBI_226585_CHEBI_226589,diastereomer,diastereomer,100.0,1
CHEBI_227584,CHEBI_213865,CHEBI_213865_CHEBI_227584,diastereomer,diastereomer,100.0,1
CHEBI_1277,CHEBI_39564,CHEBI_1277_CHEBI_39564,diastereomer,diastereomer,100.0,1
CHEBI_224849,CHEBI_224854,CHEBI_224849_CHEBI_224854,diastereomer,diastereomer,100.0,1
CHEBI_118547,CHEBI_118597,CHEBI_118547_CHEBI_118597,diastereomer,diastereomer,100.0,1
CHEBI_98090,CHEBI_102523,CHEBI_102523_CHEBI_98090,diastereomer,diastereomer,100.0,1
CHEBI_198651,CHEBI_206721,CHEBI_198651_CHEBI_206721,diastereomer,diastereomer,100.0,1
CHEBI_118395,CHEBI_118433,CHEBI_118395_CHEBI_118433,diastereomer,diastereomer,100.0,1
CHEBI_73249,CHEBI_73247,CHEBI_73247_CHEBI_73249,diastereomer,diastereomer,100.0,1
CHEBI_108854,CHEBI_113842,CHEBI_108854_CHEBI_113842,diastereomer,diastereomer,100.0,1
CHEBI_218099,CHEBI_218093,CHEBI_218093_CHEBI_218099,diastereomer,diastereomer,76.0,1
CHEBI_101520,CHEBI_101683,CHEBI_101520_CHEBI_101683,diastereomer,diastereomer,100.0,1
CHEBI_210634,CHEBI_213076,CHEBI_210634_CHEBI_213076,diastereomer,diastereomer,100.0,1
CHEBI_113894,CHEBI_114165,CHEBI_113894_CHEBI_114165,diastereomer,diastereomer,100.0,1
CHEBI_130443,CHEBI_127601,CHEBI_127601_CHEBI_130443,diastereomer,diastereomer,100.0,1
CHEBI_199254,CHEBI_221588,CHEBI_199254_CHEBI_221588,diastereomer,diastereomer,100.0,1
CHEBI_118577,CHEBI_118621,CHEBI_118577_CHEBI_118621,diastereomer,diastereomer,100.0,1
CHEBI_81636,CHEBI_81635,CHEBI_81635_CHEBI_81636,diastereomer,diastereomer,100.0,1
CHEBI_139391,CHEBI_139390,CHEBI_139390_CHEBI_139391,diastereomer,diastereomer,100.0,1
CHEBI_120250,CHEBI_120097,CHEBI_120097_CHEBI_120250,diastereomer,diastereomer,100.0,1
CHEBI_217977,CHEBI_198590,CHEBI_198590_CHEBI_217977,diastereomer,diastereomer,100.0,1
CHEBI_122422,CHEBI_122359,CHEBI_122359_CHEBI_122422,diastereomer,diastereomer,100.0,1
CHEBI_123557,CHEBI_123502,CHEBI_123502_CHEBI_123557,diastereomer,diastereomer,100.0,1
CHEBI_224255,CHEBI_206781,CHEBI_206781_CHEBI_224255,diastereomer,diastereomer,100.0,1
CHEBI_212959,CHEBI_211038,CHEBI_211038_CHEBI_212959,diastereomer,diastereomer,100.0,1
CHEBI_127087,CHEBI_128967,CHEBI_127087_CHEBI_128967,diastereomer,diastereomer,100.0,1
CHEBI_12387,CHEBI_6220,CHEBI_12387_CHEBI_6220,diastereomer,diastereomer,100.0,1
CHEBI_177569,CHEBI_184845,CHEBI_177569_CHEBI_184845,diastereomer,diastereomer,81.0,1
CHEBI_17762,CHEBI_16074,CHEBI_16074_CHEBI_17762,diastereomer,diastereomer,100.0,1
CHEBI_227393,CHEBI_206634,CHEBI_206634_CHEBI_227393,diastereomer,diastereomer,100.0,1
CHEBI_118506,CHEBI_118258,CHEBI_118258_CHEBI_118506,diastereomer,diastereomer,100.0,1
CHEBI_101461,CHEBI_97659,CHEBI_101461_CHEBI_97659,diastereomer,diastereomer,100.0,1
CHEBI_130333,CHEBI_129520,CHEBI_129520_CHEBI_130333,diastereomer,diastereomer,100.0,1
CHEBI_207843,CHEBI_201964,CHEBI_201964_CHEBI_207843,diastereomer,diastereomer,100.0,1
CHEBI_126014,CHEBI_130335,CHEBI_126014_CHEBI_130335,diastereomer,diastereomer,100.0,1
CHEBI_217865,CHEBI_217870,CHEBI_217865_CHEBI_217870,diastereomer,diastereomer,100.0,1
CHEBI_38229,CHEBI_38240,CHEBI_38229_CHEBI_38240,diastereomer,diastereomer,100.0,1
CHEBI_98736,CHEBI_97570,CHEBI_97570_CHEBI_98736,diastereomer,diastereomer,100.0,1
CHEBI_219543,CHEBI_220307,CHEBI_219543_CHEBI_220307,diastereomer,diastereomer,100.0,1
CHEBI_118505,CHEBI_118346,CHEBI_118346_CHEBI_118505,diastereomer,diastereomer,100.0,1
CHEBI_180310,CHEBI_180308,CHEBI_180308_CHEBI_180310,diastereomer,diastereomer,81.0,1
CHEBI_129260,CHEBI_130113,CHEBI_129260_CHEBI_130113,diastereomer,diastereomer,100.0,1
CHEBI_145350,CHEBI_145348,CHEBI_145348_CHEBI_145350,diastereomer,diastereomer,100.0,1
CHEBI_96091,CHEBI_95895,CHEBI_95895_CHEBI_96091,diastereomer,diastereomer,100.0,1
CHEBI_104546,CHEBI_104506,CHEBI_104506_CHEBI_104546,diastereomer,diastereomer,100.0,1
CHEBI_172925,CHEBI_194028,CHEBI_172925_CHEBI_194028,diastereomer,diastereomer,100.0,1
CHEBI_137720,CHEBI_137701,CHEBI_137701_CHEBI_137720,diastereomer,diastereomer,100.0,1
CHEBI_199593,CHEBI_204011,CHEBI_199593_CHEBI_204011,diastereomer,diastereomer,76.0,1
CHEBI_219247,CHEBI_219252,CHEBI_219247_CHEBI_219252,diastereomer,diastereomer,100.0,1
CHEBI_208601,CHEBI_226741,CHEBI_208601_CHEBI_226741,diastereomer,diastereomer,100.0,1
CHEBI_118698,CHEBI_118610,CHEBI_118610_CHEBI_118698,diastereomer,diastereomer,100.0,1
CHEBI_196285,CHEBI_196284,CHEBI_196284_CHEBI_196285,diastereomer,diastereomer,100.0,1
CHEBI_127898,CHEBI_127794,CHEBI_127794_CHEBI_127898,diastereomer,diastereomer,100.0,1
CHEBI_198463,CHEBI_207893,CHEBI_198463_CHEBI_207893,diastereomer,diastereomer,100.0,1
CHEBI_197669,CHEBI_203665,CHEBI_197669_CHEBI_203665,diastereomer,diastereomer,100.0,1
CHEBI_99801,CHEBI_97593,CHEBI_97593_CHEBI_99801,diastereomer,diastereomer,100.0,1
CHEBI_205633,CHEBI_227958,CHEBI_205633_CHEBI_227958,diastereomer,diastereomer,100.0,1
CHEBI_122477,CHEBI_122238,CHEBI_122238_CHEBI_122477,diastereomer,diastereomer,100.0,1
CHEBI_75502,CHEBI_75055,CHEBI_75055_CHEBI_75502,diastereomer,diastereomer,100.0,1
CHEBI_157606,CHEBI_72758,CHEBI_157606_CHEBI_72758,enantiomer,diastereomer,77.0,0
CHEBI_202952,CHEBI_202777,CHEBI_202777_CHEBI_202952,diastereomer,diastereomer,100.0,1
CHEBI_225481,CHEBI_225486,CHEBI_225481_CHEBI_225486,diastereomer,diastereomer,100.0,1
CHEBI_87628,CHEBI_776,CHEBI_776_CHEBI_87628,diastereomer,diastereomer,100.0,1
CHEBI_126784,CHEBI_127911,CHEBI_126784_CHEBI_127911,diastereomer,diastereomer,100.0,1
CHEBI_142912,CHEBI_131754,CHEBI_131754_CHEBI_142912,diastereomer,diastereomer,100.0,1
CHEBI_200842,CHEBI_204342,CHEBI_200842_CHEBI_204342,diastereomer,diastereomer,100.0,1
CHEBI_98837,CHEBI_98584,CHEBI_98584_CHEBI_98837,diastereomer,diastereomer,100.0,1
CHEBI_109894,CHEBI_109872,CHEBI_109872_CHEBI_109894,diastereomer,diastereomer,100.0,1
CHEBI_211532,CHEBI_213996,CHEBI_211532_CHEBI_213996,diastereomer,diastereomer,80.0,1
CHEBI_102631,CHEBI_95393,CHEBI_102631_CHEBI_95393,diastereomer,diastereomer,100.0,1
CHEBI_59961,CHEBI_63445,CHEBI_59961_CHEBI_63445,diastereomer,diastereomer,100.0,1
CHEBI_118120,CHEBI_118150,CHEBI_118120_CHEBI_118150,diastereomer,diastereomer,100.0,1
CHEBI_205564,CHEBI_156357,CHEBI_156357_CHEBI_205564,diastereomer,diastereomer,76.0,1
CHEBI_47571,CHEBI_40729,CHEBI_40729_CHEBI_47571,diastereomer,diastereomer,100.0,1
CHEBI_118371,CHEBI_118236,CHEBI_118236_CHEBI_118371,diastereomer,diastereomer,100.0,1
CHEBI_220156,CHEBI_215924,CHEBI_215924_CHEBI_220156,diastereomer,diastereomer,100.0,1
CHEBI_67571,CHEBI_67573,CHEBI_67571_CHEBI_67573,diastereomer,diastereomer,100.0,1
CHEBI_126082,CHEBI_129513,CHEBI_126082_CHEBI_129513,diastereomer,diastereomer,100.0,1
CHEBI_167857,CHEBI_84156,CHEBI_167857_CHEBI_84156,diastereomer,diastereomer,77.0,1
CHEBI_225446,CHEBI_225440,CHEBI_225440_CHEBI_225446,diastereomer,diastereomer,100.0,1
CHEBI_198249,CHEBI_218254,CHEBI_198249_CHEBI_218254,diastereomer,diastereomer,100.0,1
CHEBI_227877,CHEBI_211052,CHEBI_211052_CHEBI_227877,diastereomer,diastereomer,100.0,1
CHEBI_120146,CHEBI_120331,CHEBI_120146_CHEBI_120331,diastereomer,diastereomer,100.0,1
CHEBI_97247,CHEBI_101959,CHEBI_101959_CHEBI_97247,diastereomer,diastereomer,100.0,1
CHEBI_126122,CHEBI_128886,CHEBI_126122_CHEBI_128886,diastereomer,diastereomer,100.0,1
CHEBI_209770,CHEBI_209762,CHEBI_209762_CHEBI_209770,diastereomer,diastereomer,100.0,1
CHEBI_118192,CHEBI_117983,CHEBI_117983_CHEBI_118192,diastereomer,diastereomer,100.0,1
CHEBI_206651,CHEBI_205819,CHEBI_205819_CHEBI_206651,diastereomer,diastereomer,100.0,1
CHEBI_199130,CHEBI_213449,CHEBI_199130_CHEBI_213449,diastereomer,diastereomer,78.0,1
CHEBI_118036,CHEBI_118173,CHEBI_118036_CHEBI_118173,diastereomer,diastereomer,100.0,1
CHEBI_210743,CHEBI_210747,CHEBI_210743_CHEBI_210747,diastereomer,diastereomer,100.0,1
CHEBI_70756,CHEBI_87840,CHEBI_70756_CHEBI_87840,diastereomer,diastereomer,81.0,1
CHEBI_215255,CHEBI_199834,CHEBI_199834_CHEBI_215255,diastereomer,diastereomer,100.0,1
CHEBI_225872,CHEBI_209951,CHEBI_209951_CHEBI_225872,diastereomer,diastereomer,96.0,1
CHEBI_187055,CHEBI_157709,CHEBI_157709_CHEBI_187055,diastereomer,diastereomer,77.0,1
CHEBI_207536,CHEBI_200978,CHEBI_200978_CHEBI_207536,diastereomer,diastereomer,76.0,1
CHEBI_126347,CHEBI_108806,CHEBI_108806_CHEBI_126347,diastereomer,diastereomer,100.0,1
CHEBI_35071,CHEBI_35064,CHEBI_35064_CHEBI_35071,diastereomer,diastereomer,100.0,1
CHEBI_204223,CHEBI_200093,CHEBI_200093_CHEBI_204223,diastereomer,diastereomer,100.0,1
CHEBI_211471,CHEBI_209466,CHEBI_209466_CHEBI_211471,diastereomer,diastereomer,100.0,1
CHEBI_191226,CHEBI_195709,CHEBI_191226_CHEBI_195709,diastereomer,diastereomer,80.0,1
CHEBI_178193,CHEBI_25205,CHEBI_178193_CHEBI_25205,diastereomer,diastereomer,84.0,1
CHEBI_101832,CHEBI_103099,CHEBI_101832_CHEBI_103099,diastereomer,diastereomer,100.0,1
CHEBI_138112,CHEBI_138121,CHEBI_138112_CHEBI_138121,diastereomer,diastereomer,100.0,1
CHEBI_216489,CHEBI_202772,CHEBI_202772_CHEBI_216489,diastereomer,diastereomer,100.0,1
CHEBI_216286,CHEBI_200692,CHEBI_200692_CHEBI_216286,diastereomer,diastereomer,100.0,1
CHEBI_106298,CHEBI_106131,CHEBI_106131_CHEBI_106298,diastereomer,diastereomer,100.0,1
CHEBI_59927,CHEBI_59928,CHEBI_59927_CHEBI_59928,diastereomer,diastereomer,100.0,1
CHEBI_99192,CHEBI_97640,CHEBI_97640_CHEBI_99192,diastereomer,diastereomer,100.0,1
CHEBI_101376,CHEBI_98721,CHEBI_101376_CHEBI_98721,diastereomer,diastereomer,100.0,1
CHEBI_88046,CHEBI_88049,CHEBI_88046_CHEBI_88049,diastereomer,diastereomer,100.0,1
CHEBI_205555,CHEBI_205813,CHEBI_205555_CHEBI_205813,diastereomer,diastereomer,100.0,1
CHEBI_4969,CHEBI_132399,CHEBI_132399_CHEBI_4969,diastereomer,diastereomer,100.0,1
CHEBI_124730,CHEBI_124857,CHEBI_124730_CHEBI_124857,diastereomer,diastereomer,100.0,1
CHEBI_117932,CHEBI_118081,CHEBI_117932_CHEBI_118081,diastereomer,diastereomer,100.0,1
CHEBI_29027,CHEBI_28805,CHEBI_28805_CHEBI_29027,diastereomer,diastereomer,83.0,1
CHEBI_62146,CHEBI_62148,CHEBI_62146_CHEBI_62148,diastereomer,diastereomer,100.0,1
CHEBI_98446,CHEBI_101051,CHEBI_101051_CHEBI_98446,diastereomer,diastereomer,100.0,1
CHEBI_224595,CHEBI_212713,CHEBI_212713_CHEBI_224595,diastereomer,diastereomer,88.0,1
CHEBI_217713,CHEBI_217707,CHEBI_217707_CHEBI_217713,diastereomer,diastereomer,100.0,1
CHEBI_51833,CHEBI_17992,CHEBI_17992_CHEBI_51833,diastereomer,diastereomer,100.0,1
CHEBI_124951,CHEBI_125844,CHEBI_124951_CHEBI_125844,diastereomer,diastereomer,100.0,1
CHEBI_179494,CHEBI_179488,CHEBI_179488_CHEBI_179494,diastereomer,diastereomer,83.0,1
CHEBI_90334,CHEBI_90327,CHEBI_90327_CHEBI_90334,diastereomer,diastereomer,100.0,1
CHEBI_57846,CHEBI_58313,CHEBI_57846_CHEBI_58313,diastereomer,diastereomer,100.0,1
CHEBI_201073,CHEBI_201152,CHEBI_201073_CHEBI_201152,diastereomer,diastereomer,100.0,1
CHEBI_234324,CHEBI_31856,CHEBI_234324_CHEBI_31856,diastereomer,diastereomer,100.0,1
CHEBI_102926,CHEBI_98387,CHEBI_102926_CHEBI_98387,diastereomer,diastereomer,100.0,1
CHEBI_64225,CHEBI_64226,CHEBI_64225_CHEBI_64226,diastereomer,diastereomer,100.0,1
CHEBI_209223,CHEBI_209211,CHEBI_209211_CHEBI_209223,diastereomer,diastereomer,100.0,1
CHEBI_123611,CHEBI_123549,CHEBI_123549_CHEBI_123611,diastereomer,diastereomer,100.0,1
CHEBI_132022,CHEBI_136182,CHEBI_132022_CHEBI_136182,diastereomer,diastereomer,100.0,1
CHEBI_120247,CHEBI_120246,CHEBI_120246_CHEBI_120247,diastereomer,diastereomer,100.0,1
CHEBI_127698,CHEBI_128859,CHEBI_127698_CHEBI_128859,diastereomer,diastereomer,100.0,1
CHEBI_218277,CHEBI_216147,CHEBI_216147_CHEBI_218277,diastereomer,diastereomer,100.0,1
CHEBI_208299,CHEBI_198628,CHEBI_198628_CHEBI_208299,diastereomer,diastereomer,100.0,1
CHEBI_198244,CHEBI_203989,CHEBI_198244_CHEBI_203989,diastereomer,diastereomer,100.0,1
CHEBI_60294,CHEBI_60293,CHEBI_60293_CHEBI_60294,diastereomer,diastereomer,79.0,1
CHEBI_97242,CHEBI_102883,CHEBI_102883_CHEBI_97242,diastereomer,diastereomer,100.0,1
CHEBI_199970,CHEBI_216296,CHEBI_199970_CHEBI_216296,diastereomer,diastereomer,100.0,1
CHEBI_218499,CHEBI_218492,CHEBI_218492_CHEBI_218499,diastereomer,diastereomer,100.0,1
CHEBI_146502,CHEBI_154755,CHEBI_146502_CHEBI_154755,diastereomer,diastereomer,100.0,1
CHEBI_228051,CHEBI_228049,CHEBI_228049_CHEBI_228051,diastereomer,diastereomer,100.0,1
CHEBI_215379,CHEBI_204115,CHEBI_204115_CHEBI_215379,diastereomer,diastereomer,100.0,1
CHEBI_102392,CHEBI_99551,CHEBI_102392_CHEBI_99551,diastereomer,diastereomer,100.0,1
CHEBI_203429,CHEBI_203623,CHEBI_203429_CHEBI_203623,diastereomer,diastereomer,100.0,1
CHEBI_47949,CHEBI_47948,CHEBI_47948_CHEBI_47949,diastereomer,diastereomer,100.0,1
CHEBI_98949,CHEBI_101631,CHEBI_101631_CHEBI_98949,diastereomer,diastereomer,100.0,1
CHEBI_28453,CHEBI_36729,CHEBI_28453_CHEBI_36729,diastereomer,diastereomer,100.0,1
CHEBI_190588,CHEBI_173208,CHEBI_173208_CHEBI_190588,diastereomer,diastereomer,78.0,1
CHEBI_118900,CHEBI_118878,CHEBI_118878_CHEBI_118900,diastereomer,diastereomer,100.0,1
CHEBI_95898,CHEBI_95776,CHEBI_95776_CHEBI_95898,diastereomer,diastereomer,100.0,1
CHEBI_220984,CHEBI_220648,CHEBI_220648_CHEBI_220984,diastereomer,diastereomer,100.0,1
CHEBI_100887,CHEBI_98118,CHEBI_100887_CHEBI_98118,diastereomer,diastereomer,100.0,1
CHEBI_228030,CHEBI_228028,CHEBI_228028_CHEBI_228030,diastereomer,diastereomer,100.0,1
CHEBI_215342,CHEBI_215338,CHEBI_215338_CHEBI_215342,diastereomer,diastereomer,100.0,1
CHEBI_217021,CHEBI_213950,CHEBI_213950_CHEBI_217021,diastereomer,diastereomer,100.0,1
CHEBI_219041,CHEBI_219048,CHEBI_219041_CHEBI_219048,diastereomer,diastereomer,100.0,1
CHEBI_18532,CHEBI_46739,CHEBI_18532_CHEBI_46739,diastereomer,diastereomer,100.0,1
CHEBI_167676,CHEBI_167675,CHEBI_167675_CHEBI_167676,enantiomer,diastereomer,100.0,0
CHEBI_221207,CHEBI_207861,CHEBI_207861_CHEBI_221207,diastereomer,diastereomer,100.0,1
CHEBI_222501,CHEBI_205896,CHEBI_205896_CHEBI_222501,diastereomer,diastereomer,100.0,1
CHEBI_103197,CHEBI_101423,CHEBI_101423_CHEBI_103197,diastereomer,diastereomer,100.0,1
CHEBI_122239,CHEBI_122375,CHEBI_122239_CHEBI_122375,diastereomer,diastereomer,100.0,1
CHEBI_214783,CHEBI_216930,CHEBI_214783_CHEBI_216930,diastereomer,diastereomer,100.0,1
CHEBI_219214,CHEBI_219219,CHEBI_219214_CHEBI_219219,diastereomer,diastereomer,100.0,1
CHEBI_185742,CHEBI_186369,CHEBI_185742_CHEBI_186369,diastereomer,diastereomer,78.0,1
CHEBI_130873,CHEBI_126892,CHEBI_126892_CHEBI_130873,diastereomer,diastereomer,100.0,1
CHEBI_199758,CHEBI_205063,CHEBI_199758_CHEBI_205063,diastereomer,diastereomer,100.0,1
CHEBI_110321,CHEBI_110281,CHEBI_110281_CHEBI_110321,diastereomer,diastereomer,100.0,1
CHEBI_118653,CHEBI_118540,CHEBI_118540_CHEBI_118653,diastereomer,diastereomer,100.0,1
CHEBI_36713,CHEBI_36714,CHEBI_36713_CHEBI_36714,diastereomer,diastereomer,100.0,1
CHEBI_97121,CHEBI_100008,CHEBI_100008_CHEBI_97121,diastereomer,diastereomer,100.0,1
CHEBI_10322,CHEBI_9043,CHEBI_10322_CHEBI_9043,diastereomer,diastereomer,100.0,1
CHEBI_200869,CHEBI_224284,CHEBI_200869_CHEBI_224284,diastereomer,diastereomer,100.0,1
CHEBI_179850,CHEBI_165439,CHEBI_165439_CHEBI_179850,diastereomer,diastereomer,79.0,1
CHEBI_127708,CHEBI_125740,CHEBI_125740_CHEBI_127708,diastereomer,diastereomer,100.0,1
CHEBI_205600,CHEBI_207303,CHEBI_205600_CHEBI_207303,diastereomer,diastereomer,100.0,1
CHEBI_225036,CHEBI_223588,CHEBI_223588_CHEBI_225036,diastereomer,diastereomer,100.0,1
CHEBI_130106,CHEBI_126038,CHEBI_126038_CHEBI_130106,diastereomer,diastereomer,100.0,1
CHEBI_217844,CHEBI_217838,CHEBI_217838_CHEBI_217844,diastereomer,diastereomer,100.0,1
CHEBI_39373,CHEBI_39372,CHEBI_39372_CHEBI_39373,diastereomer,diastereomer,100.0,1
CHEBI_211042,CHEBI_211045,CHEBI_211042_CHEBI_211045,diastereomer,diastereomer,100.0,1
CHEBI_68868,CHEBI_68869,CHEBI_68868_CHEBI_68869,diastereomer,diastereomer,84.0,1
CHEBI_141808,CHEBI_143196,CHEBI_141808_CHEBI_143196,diastereomer,diastereomer,100.0,1
CHEBI_220360,CHEBI_224927,CHEBI_220360_CHEBI_224927,diastereomer,diastereomer,87.0,1
CHEBI_120225,CHEBI_120166,CHEBI_120166_CHEBI_120225,diastereomer,diastereomer,100.0,1
CHEBI_99487,CHEBI_97596,CHEBI_97596_CHEBI_99487,diastereomer,diastereomer,100.0,1
CHEBI_126763,CHEBI_128663,CHEBI_126763_CHEBI_128663,diastereomer,diastereomer,100.0,1
CHEBI_99051,CHEBI_102689,CHEBI_102689_CHEBI_99051,diastereomer,diastereomer,100.0,1
CHEBI_99935,CHEBI_99885,CHEBI_99885_CHEBI_99935,diastereomer,diastereomer,100.0,1
CHEBI_118124,CHEBI_117919,CHEBI_117919_CHEBI_118124,diastereomer,diastereomer,100.0,1
CHEBI_205909,CHEBI_199110,CHEBI_199110_CHEBI_205909,diastereomer,diastereomer,100.0,1
CHEBI_98494,CHEBI_97672,CHEBI_97672_CHEBI_98494,diastereomer,diastereomer,100.0,1
CHEBI_218938,CHEBI_218951,CHEBI_218938_CHEBI_218951,diastereomer,diastereomer,100.0,1
CHEBI_114027,CHEBI_114023,CHEBI_114023_CHEBI_114027,diastereomer,diastereomer,100.0,1
CHEBI_132065,CHEBI_132063,CHEBI_132063_CHEBI_132065,diastereomer,diastereomer,100.0,1
CHEBI_120314,CHEBI_120180,CHEBI_120180_CHEBI_120314,diastereomer,diastereomer,100.0,1
CHEBI_165506,CHEBI_192950,CHEBI_165506_CHEBI_192950,diastereomer,diastereomer,80.0,1
CHEBI_75877,CHEBI_76057,CHEBI_75877_CHEBI_76057,diastereomer,diastereomer,100.0,1
CHEBI_123503,CHEBI_123555,CHEBI_123503_CHEBI_123555,diastereomer,diastereomer,100.0,1
CHEBI_195340,CHEBI_195341,CHEBI_195340_CHEBI_195341,diastereomer,diastereomer,76.0,1
CHEBI_139314,CHEBI_139316,CHEBI_139314_CHEBI_139316,diastereomer,diastereomer,100.0,1
CHEBI_197149,CHEBI_197169,CHEBI_197149_CHEBI_197169,diastereomer,diastereomer,100.0,1
CHEBI_120362,CHEBI_120298,CHEBI_120298_CHEBI_120362,diastereomer,diastereomer,100.0,1
CHEBI_83827,CHEBI_83826,CHEBI_83826_CHEBI_83827,diastereomer,diastereomer,100.0,1
CHEBI_221220,CHEBI_226134,CHEBI_221220_CHEBI_226134,diastereomer,diastereomer,100.0,1
CHEBI_128726,CHEBI_125971,CHEBI_125971_CHEBI_128726,diastereomer,diastereomer,100.0,1
CHEBI_99436,CHEBI_102564,CHEBI_102564_CHEBI_99436,diastereomer,diastereomer,100.0,1
CHEBI_142534,CHEBI_142535,CHEBI_142534_CHEBI_142535,diastereomer,diastereomer,100.0,1
CHEBI_137491,CHEBI_28835,CHEBI_137491_CHEBI_28835,diastereomer,diastereomer,100.0,1
CHEBI_211195,CHEBI_212170,CHEBI_211195_CHEBI_212170,diastereomer,diastereomer,100.0,1
CHEBI_197867,CHEBI_226725,CHEBI_197867_CHEBI_226725,diastereomer,diastereomer,77.0,1
CHEBI_165322,CHEBI_229535,CHEBI_165322_CHEBI_229535,diastereomer,diastereomer,100.0,1
CHEBI_118721,CHEBI_118661,CHEBI_118661_CHEBI_118721,diastereomer,diastereomer,100.0,1
CHEBI_205566,CHEBI_218102,CHEBI_205566_CHEBI_218102,diastereomer,diastereomer,100.0,1
CHEBI_92901,CHEBI_94494,CHEBI_92901_CHEBI_94494,diastereomer,diastereomer,100.0,1
CHEBI_97767,CHEBI_99305,CHEBI_97767_CHEBI_99305,diastereomer,diastereomer,100.0,1
CHEBI_96891,CHEBI_96955,CHEBI_96891_CHEBI_96955,diastereomer,diastereomer,100.0,1
CHEBI_118838,CHEBI_118760,CHEBI_118760_CHEBI_118838,diastereomer,diastereomer,100.0,1
CHEBI_102025,CHEBI_100862,CHEBI_100862_CHEBI_102025,diastereomer,diastereomer,100.0,1
CHEBI_83017,CHEBI_82992,CHEBI_82992_CHEBI_83017,diastereomer,diastereomer,79.0,1
CHEBI_148987,CHEBI_148404,CHEBI_148404_CHEBI_148987,diastereomer,diastereomer,100.0,1
CHEBI_217058,CHEBI_217053,CHEBI_217053_CHEBI_217058,diastereomer,diastereomer,75.0,1
CHEBI_188325,CHEBI_191994,CHEBI_188325_CHEBI_191994,diastereomer,diastereomer,100.0,1
CHEBI_67413,CHEBI_67415,CHEBI_67413_CHEBI_67415,diastereomer,diastereomer,100.0,1
CHEBI_220444,CHEBI_202086,CHEBI_202086_CHEBI_220444,diastereomer,diastereomer,100.0,1
CHEBI_203648,CHEBI_198725,CHEBI_198725_CHEBI_203648,diastereomer,diastereomer,100.0,1
CHEBI_69888,CHEBI_69887,CHEBI_69887_CHEBI_69888,diastereomer,diastereomer,100.0,1
CHEBI_96671,CHEBI_96554,CHEBI_96554_CHEBI_96671,diastereomer,diastereomer,100.0,1
CHEBI_202821,CHEBI_201949,CHEBI_201949_CHEBI_202821,diastereomer,diastereomer,100.0,1
CHEBI_210764,CHEBI_210735,CHEBI_210735_CHEBI_210764,diastereomer,diastereomer,83.0,1
CHEBI_207254,CHEBI_225954,CHEBI_207254_CHEBI_225954,diastereomer,diastereomer,100.0,1
CHEBI_118740,CHEBI_118636,CHEBI_118636_CHEBI_118740,diastereomer,diastereomer,100.0,1
CHEBI_208414,CHEBI_217768,CHEBI_208414_CHEBI_217768,diastereomer,diastereomer,100.0,1
CHEBI_157154,CHEBI_157414,CHEBI_157154_CHEBI_157414,diastereomer,diastereomer,100.0,1
CHEBI_98338,CHEBI_101004,CHEBI_101004_CHEBI_98338,diastereomer,diastereomer,100.0,1
CHEBI_127616,CHEBI_129362,CHEBI_127616_CHEBI_129362,diastereomer,diastereomer,100.0,1
CHEBI_81669,CHEBI_169981,CHEBI_169981_CHEBI_81669,diastereomer,diastereomer,79.0,1
CHEBI_99394,CHEBI_100800,CHEBI_100800_CHEBI_99394,diastereomer,diastereomer,100.0,1
CHEBI_197810,CHEBI_226821,CHEBI_197810_CHEBI_226821,diastereomer,diastereomer,100.0,1
CHEBI_216855,CHEBI_216859,CHEBI_216855_CHEBI_216859,diastereomer,diastereomer,100.0,1
CHEBI_94619,CHEBI_92652,CHEBI_92652_CHEBI_94619,diastereomer,diastereomer,100.0,1
CHEBI_127778,CHEBI_126032,CHEBI_126032_CHEBI_127778,diastereomer,diastereomer,100.0,1
CHEBI_220033,CHEBI_202644,CHEBI_202644_CHEBI_220033,diastereomer,diastereomer,100.0,1
CHEBI_227200,CHEBI_227204,CHEBI_227200_CHEBI_227204,diastereomer,diastereomer,100.0,1
CHEBI_58129,CHEBI_57770,CHEBI_57770_CHEBI_58129,diastereomer,diastereomer,77.0,1
CHEBI_225417,CHEBI_225422,CHEBI_225417_CHEBI_225422,diastereomer,diastereomer,100.0,1
CHEBI_129346,CHEBI_128081,CHEBI_128081_CHEBI_129346,diastereomer,diastereomer,100.0,1
CHEBI_90136,CHEBI_90133,CHEBI_90133_CHEBI_90136,diastereomer,diastereomer,100.0,1
CHEBI_205155,CHEBI_213088,CHEBI_205155_CHEBI_213088,diastereomer,diastereomer,100.0,1
CHEBI_98366,CHEBI_101582,CHEBI_101582_CHEBI_98366,diastereomer,diastereomer,100.0,1
CHEBI_180542,CHEBI_180541,CHEBI_180541_CHEBI_180542,diastereomer,diastereomer,84.0,1
CHEBI_69385,CHEBI_69386,CHEBI_69385_CHEBI_69386,diastereomer,diastereomer,100.0,1
