chebi_id,hmdb_id
CHEBI:18392,HMDB0003325
CHEBI:18396,HMDB0011673
CHEBI:18397,HMDB0012275
CHEBI:18401,HMDB0032502
CHEBI:18402,HMDB0003873
CHEBI:18402,HMDB0000601
CHEBI:18403,HMDB0001851
CHEBI:18404,HMDB0301753
CHEBI:18405,HMDB0001491
CHEBI:18406,HMDB0001517
CHEBI:18407,HMDB0060292
CHEBI:18408,HMDB0002086
CHEBI:18409,HMDB0006855
CHEBI:18412,HMDB0029438
CHEBI:18413,HMDB0002305
CHEBI:18414,HMDB0029659
CHEBI:18416,HMDB0006834
CHEBI:18417,HMDB0303359
CHEBI:18418,HMDB0033103
CHEBI:18420,HMDB0000547
CHEBI:18421,HMDB0002168
CHEBI:18422,HMDB0034834
CHEBI:18426,HMDB0001125
CHEBI:18427,HMDB0031437
CHEBI:18429,HMDB0036819
CHEBI:18431,HMDB0006281
CHEBI:18435,HMDB0303804
CHEBI:18450,HMDB0060486
CHEBI:18451,HMDB0041628
CHEBI:18451,HMDB0035764
CHEBI:18533,HMDB0012116
CHEBI:18534,HMDB0012196
CHEBI:18554,HMDB0040264
CHEBI:18624,HMDB0013592
CHEBI:1864,HMDB0013856
CHEBI:1868,HMDB0041683
CHEBI:18697,HMDB0240389
CHEBI:187055,HMDB0031253
CHEBI:18721,HMDB0031334
CHEBI:18743,HMDB0035140
CHEBI:1879,HMDB0004284
CHEBI:1883,HMDB0004072
CHEBI:18853,HMDB0244026
CHEBI:18855,HMDB0244112
CHEBI:188648,HMDB0246012
CHEBI:1887,HMDB0060686
CHEBI:18882,HMDB0244068
CHEBI:18887,HMDB0246048
CHEBI:18898,HMDB0244085
CHEBI:18917,HMDB0244163
CHEBI:18921,HMDB0244171
CHEBI:1895,HMDB0041609
CHEBI:189698,HMDB0001241
CHEBI:189797,HMDB0014629
CHEBI:1898,HMDB0037759
CHEBI:19030,HMDB0012136
CHEBI:190358,HMDB0248813
CHEBI:1904,HMDB0240464
CHEBI:1905,HMDB0240465
CHEBI:19062,HMDB0001563
CHEBI:19065,HMDB0002721
CHEBI:19092,HMDB0012497
CHEBI:1911,HMDB0246530
CHEBI:19138,HMDB0244455
CHEBI:19138,HMDB0006111
CHEBI:19144,HMDB0037326
CHEBI:19203,HMDB0035924
CHEBI:19227,HMDB0240328
CHEBI:19228,HMDB0242132
CHEBI:19232,HMDB0240296
CHEBI:192381,HMDB0030255
CHEBI:192798,HMDB0013970
CHEBI:19289,HMDB0004824
CHEBI:19297,HMDB0060361
CHEBI:19333,HMDB0029643
CHEBI:19342,HMDB0060362
CHEBI:19375,HMDB0304045
CHEBI:193796,HMDB0012490
CHEBI:193858,HMDB0014621
CHEBI:19391,HMDB0032080
CHEBI:1941,HMDB0001161
CHEBI:19448,HMDB0001330
CHEBI:194484,HMDB0015323
CHEBI:19452,HMDB0245219
CHEBI:19475,HMDB0251527
CHEBI:1949,HMDB0001217
CHEBI:195280,HMDB0015643
CHEBI:19591,HMDB0253154
CHEBI:195969,HMDB0015527
CHEBI:195970,HMDB0014939
CHEBI:19641,HMDB0242161
CHEBI:19644,HMDB0304072
CHEBI:19660,HMDB0242145
CHEBI:196991,HMDB0246437
CHEBI:197010,HMDB0015573
CHEBI:19702,HMDB0005862
CHEBI:19760,HMDB0059798
CHEBI:19809,HMDB0002869
CHEBI:19809,HMDB0034224
CHEBI:19812,HMDB0006849
CHEBI:198341,HMDB0015437
CHEBI:19868,HMDB0029661
CHEBI:1989,HMDB0001533
CHEBI:199024,HMDB0015191
CHEBI:19904,HMDB0246050
CHEBI:19928,HMDB0242130
CHEBI:199389,HMDB0014515
CHEBI:19984,HMDB0304117
CHEBI:20,HMDB0301815
CHEBI:200157,HMDB0004998
CHEBI:2003,HMDB0001253
CHEBI:20030,HMDB0031497
CHEBI:20067,HMDB0000357
CHEBI:2009,HMDB0006794
CHEBI:200929,HMDB0015697
CHEBI:20106,HMDB0000291
CHEBI:20141,HMDB0002390
CHEBI:201659,HMDB0032310
CHEBI:20184,HMDB0059799
CHEBI:2022,HMDB0038527
CHEBI:2024,HMDB0012175
CHEBI:2030,HMDB0003192
CHEBI:20302,HMDB0060384
CHEBI:20331,HMDB0246391
CHEBI:20339,HMDB0032936
CHEBI:20364,HMDB0246425
CHEBI:2038,HMDB0015063
CHEBI:20408,HMDB0304181
CHEBI:20469,HMDB0059800
CHEBI:204734,HMDB0015389
CHEBI:204928,HMDB0014636
CHEBI:20506,HMDB0001846
CHEBI:20506,HMDB0304496
CHEBI:205093,HMDB0030698
CHEBI:205734,HMDB0002394
CHEBI:205734,HMDB0002409
CHEBI:205919,HMDB0015148
CHEBI:20607,HMDB0000982
CHEBI:206353,HMDB0032491
CHEBI:2065,HMDB0004086
CHEBI:20689,HMDB0245002
CHEBI:2069,HMDB0035485
CHEBI:2069,HMDB0035484
CHEBI:20712,HMDB0033984
CHEBI:20725,HMDB0247070
CHEBI:207496,HMDB0013742
CHEBI:2076,HMDB0012819
CHEBI:20794,HMDB0001107
CHEBI:2082,HMDB0036157
CHEBI:2086,HMDB0002004
CHEBI:2089,HMDB0004095
CHEBI:2091,HMDB0033002
CHEBI:20912,HMDB0000539
CHEBI:209807,HMDB0015426
CHEBI:2106,HMDB0033999
CHEBI:21077,HMDB0000867
CHEBI:210803,HMDB0005000
CHEBI:21092,HMDB0062530
CHEBI:212,HMDB0062370
CHEBI:2120,HMDB0031009
CHEBI:2124,HMDB0004291
CHEBI:212535,HMDB0013870
CHEBI:21260,HMDB0002757
CHEBI:21285,HMDB0002273
CHEBI:213323,HMDB0244122
CHEBI:21347,HMDB0240656
CHEBI:21363,HMDB0062174
CHEBI:213990,HMDB0029836
CHEBI:21412,HMDB0013319
CHEBI:214810,HMDB0015640
CHEBI:2149,HMDB0006888
CHEBI:2150,HMDB0006770
CHEBI:21500,HMDB0000794
CHEBI:21547,HMDB0000812
CHEBI:21553,HMDB0006029
CHEBI:21555,HMDB0061684
CHEBI:21557,HMDB0011745
CHEBI:21560,HMDB0094701
CHEBI:21563,HMDB0000866
CHEBI:21565,HMDB0011757
CHEBI:215967,HMDB0015439
CHEBI:21615,HMDB0060493
CHEBI:21626,HMDB0255056
CHEBI:21717,HMDB0255145
CHEBI:21756,HMDB0240689
CHEBI:21759,HMDB0243924
CHEBI:2179,HMDB0029196
CHEBI:21803,HMDB0003282
CHEBI:2181,HMDB0000174
CHEBI:21818,HMDB0006040
CHEBI:21839,HMDB0247144
CHEBI:21858,HMDB0011140
CHEBI:21891,HMDB0004044
CHEBI:219219,HMDB0030270
CHEBI:21949,HMDB0002013
CHEBI:21969,HMDB0062692
CHEBI:2197,HMDB0036629
CHEBI:2197,HMDB0036632
CHEBI:2198,HMDB0004081
CHEBI:2198,HMDB0010351
CHEBI:2208,HMDB0015167
CHEBI:221147,HMDB0030161
CHEBI:22154,HMDB0247899
CHEBI:222101,HMDB0030611
CHEBI:22211,HMDB0247961
CHEBI:222828,HMDB0060656
CHEBI:22357,HMDB0240211
CHEBI:223792,HMDB0013976
CHEBI:22423,HMDB0006590
CHEBI:22469,HMDB0004043
CHEBI:2247,HMDB0304236
CHEBI:22472,HMDB0248288
CHEBI:22526,HMDB0001833
CHEBI:226311,HMDB0030352
CHEBI:22653,HMDB0251512
CHEBI:22678,HMDB0030416
CHEBI:227,HMDB0036082
CHEBI:227037,HMDB0030392
CHEBI:2288,HMDB0006887
CHEBI:2290,HMDB0006892
CHEBI:2295,HMDB0003956
CHEBI:229567,HMDB0029526
CHEBI:22958,HMDB0249450
CHEBI:22990,HMDB0038631
CHEBI:22998,HMDB0243674
CHEBI:23012,HMDB0036574
CHEBI:23046,HMDB0036083
CHEBI:23116,HMDB0250101
CHEBI:232,HMDB0035622
CHEBI:2323,HMDB0060426
CHEBI:23246,HMDB0250263
CHEBI:23292,HMDB0031498
CHEBI:23311,HMDB0240210
CHEBI:23316,HMDB0250303
CHEBI:2332,HMDB0060416
CHEBI:23359,HMDB0015466
CHEBI:2340,HMDB0247732
CHEBI:23414,HMDB0303469
CHEBI:23500,HMDB0250675
CHEBI:23503,HMDB0251514
CHEBI:23580,HMDB0037312
CHEBI:2365,HMDB0035140
CHEBI:2366,HMDB0035742
CHEBI:23673,HMDB0242532
CHEBI:23681,HMDB0251165
CHEBI:2369,HMDB0302049
CHEBI:23704,HMDB0245351
CHEBI:23733,HMDB0036079
CHEBI:23745,HMDB0253619
CHEBI:23757,HMDB0038660
CHEBI:2376,HMDB0014429
CHEBI:23774,HMDB0000497
CHEBI:2379,HMDB0015324
CHEBI:23808,HMDB0012216
CHEBI:23812,HMDB0036232
CHEBI:2382,HMDB0030812
CHEBI:23858,HMDB0304269
CHEBI:238698,HMDB0015409
CHEBI:239133,HMDB0257459
CHEBI:23927,HMDB0240207
CHEBI:23927,HMDB0006088
CHEBI:23929,HMDB0006847
CHEBI:2394,HMDB0247910
CHEBI:23994,HMDB0252053
CHEBI:23995,HMDB0243873
CHEBI:23997,HMDB0031509
CHEBI:2401,HMDB0015196
CHEBI:240107,HMDB0015098
CHEBI:24108,HMDB0060278
CHEBI:24109,HMDB0034879
CHEBI:241349,HMDB0244821
CHEBI:2422,HMDB0060428
CHEBI:24221,HMDB0247145
CHEBI:24229,HMDB0247803
CHEBI:24236,HMDB0036897
CHEBI:24309,HMDB0061185
CHEBI:24309,HMDB0256281
CHEBI:24326,HMDB0246746
CHEBI:24344,HMDB0000362
CHEBI:2443,HMDB0030346
CHEBI:245199,HMDB0245379
CHEBI:2453,HMDB0014925
CHEBI:24536,HMDB0303696
CHEBI:24556,HMDB0253161
CHEBI:24557,HMDB0259249
CHEBI:24558,HMDB0253137
CHEBI:24559,HMDB0253136
CHEBI:24564,HMDB0014631
CHEBI:24565,HMDB0253142
CHEBI:24567,HMDB0244061
CHEBI:24757,HMDB0001050
CHEBI:24786,HMDB0011753
CHEBI:2479,HMDB0012185
CHEBI:247956,HMDB0014668
CHEBI:2480,HMDB0006903
CHEBI:24809,HMDB0003320
CHEBI:2481,HMDB0012184
CHEBI:24813,HMDB0000671
CHEBI:24814,HMDB0005785
CHEBI:2482,HMDB0001083
CHEBI:2485,HMDB0004112
CHEBI:2490,HMDB0012882
CHEBI:24928,HMDB0253700
CHEBI:2495,HMDB0006772
CHEBI:249982,HMDB0252478
CHEBI:25001,HMDB0006591
CHEBI:25013,HMDB0251521
CHEBI:25038,HMDB0032434
CHEBI:2504,HMDB0006552
CHEBI:2505,HMDB0060431
CHEBI:2507,HMDB0030823
CHEBI:251408,HMDB0015145
CHEBI:251412,HMDB0014686
CHEBI:25150,HMDB0035022
CHEBI:25187,HMDB0035765
CHEBI:25219,HMDB0254514
CHEBI:25242,HMDB0301800
CHEBI:25255,HMDB0254601
CHEBI:25296,HMDB0254633
CHEBI:25312,HMDB0062739
CHEBI:2533,HMDB0031766
CHEBI:253342,HMDB0015104
CHEBI:25371,HMDB0012260
CHEBI:2540,HMDB0035906
CHEBI:2543,HMDB0030071
CHEBI:25434,HMDB0254958
CHEBI:254496,HMDB0062429
CHEBI:2549,HMDB0001937
CHEBI:25492,HMDB0240208
CHEBI:25520,HMDB0255025
CHEBI:2555,HMDB0248124
CHEBI:25567,HMDB0002786
CHEBI:2560,HMDB0060437
CHEBI:2560,HMDB0060433
CHEBI:25620,HMDB0245255
CHEBI:25646,HMDB0304443
CHEBI:2567,HMDB0001915
CHEBI:25682,HMDB0003334
CHEBI:2569,HMDB0014940
CHEBI:25722,HMDB0000788
CHEBI:25812,HMDB0035409
CHEBI:25826,HMDB0031455
CHEBI:258351,HMDB0015411
CHEBI:25858,HMDB0001860
CHEBI:25863,HMDB0003263
CHEBI:25879,HMDB0256253
CHEBI:25941,HMDB0002179
CHEBI:25942,HMDB0002179
CHEBI:2596,HMDB0033592
CHEBI:25979,HMDB0034171
CHEBI:25998,HMDB0000779
CHEBI:2607,HMDB0030829
CHEBI:26078,HMDB0001429
CHEBI:26078,HMDB0002142
CHEBI:2611,HMDB0014548
CHEBI:26119,HMDB0247815
CHEBI:26120,HMDB0244431
CHEBI:26137,HMDB0035743
CHEBI:261649,HMDB0015408
CHEBI:2617,HMDB0302358
CHEBI:2618,HMDB0015051
CHEBI:2621,HMDB0029406
CHEBI:26213,HMDB0256709
CHEBI:262350,HMDB0246532
CHEBI:2627,HMDB0015254
CHEBI:26271,HMDB0251528
CHEBI:26276,HMDB0256805
CHEBI:26307,HMDB0256827
CHEBI:26308,HMDB0032495
CHEBI:2631,HMDB0030832
CHEBI:2636,HMDB0015274
CHEBI:2637,HMDB0014622
CHEBI:2639,HMDB0014732
CHEBI:2653,HMDB0248310
CHEBI:26536,HMDB0244343
CHEBI:2654,HMDB0014501
CHEBI:2663,HMDB0015250
CHEBI:26634,HMDB0304484
CHEBI:2665,HMDB0248337
CHEBI:2666,HMDB0014466
CHEBI:2668,HMDB0005018
CHEBI:26709,HMDB0303542
CHEBI:26710,HMDB0303410
CHEBI:2673,HMDB0015440
CHEBI:2674,HMDB0014751
CHEBI:267413,HMDB0015149
CHEBI:2675,HMDB0014683
CHEBI:26756,HMDB0004159
CHEBI:2676,HMDB0015193
CHEBI:26775,HMDB0248982
CHEBI:2682,HMDB0014819
CHEBI:26831,HMDB0255277
CHEBI:26836,HMDB0001448
CHEBI:2686,HMDB0015496
CHEBI:2687,HMDB0014421
CHEBI:2691,HMDB0001382
CHEBI:26911,HMDB0000246
CHEBI:2700,HMDB0004080
CHEBI:27007,HMDB0001960
CHEBI:27036,HMDB0002349
CHEBI:2704,HMDB0015348
CHEBI:2705,HMDB0004476
CHEBI:27090,HMDB0259153
CHEBI:2710,HMDB0003818
CHEBI:271436,HMDB0032231
CHEBI:2716,HMDB0248443
CHEBI:27173,HMDB0034423
CHEBI:2718,HMDB0061196
CHEBI:2719,HMDB0001035
CHEBI:27248,HMDB0062562
CHEBI:27248,HMDB0000301
CHEBI:27266,HMDB0250806
CHEBI:27292,HMDB0259822
CHEBI:27372,HMDB0240209
CHEBI:27373,HMDB0004231
CHEBI:27374,HMDB0034220
CHEBI:27375,HMDB0014710
CHEBI:27376,HMDB0240280
CHEBI:27379,HMDB0006891
CHEBI:27384,HMDB0001014
CHEBI:27385,HMDB0031330
CHEBI:27389,HMDB0003911
CHEBI:27391,HMDB0001369
CHEBI:27393,HMDB0006895
CHEBI:27395,HMDB0039182
CHEBI:27398,HMDB0003905
CHEBI:27399,HMDB0250961
CHEBI:27401,HMDB0245963
CHEBI:27402,HMDB0003932
CHEBI:27404,HMDB0004058
CHEBI:27406,HMDB0006779
CHEBI:27406,HMDB0006769
CHEBI:27407,HMDB0012245
CHEBI:27410,HMDB0004193
CHEBI:27413,HMDB0004101
CHEBI:27417,HMDB0059924
CHEBI:27418,HMDB0244221
CHEBI:27421,HMDB0060281
CHEBI:27428,HMDB0006894
CHEBI:27432,HMDB0001388
CHEBI:27433,HMDB0036895
CHEBI:27434,HMDB0029636
CHEBI:27435,HMDB0060253
CHEBI:27436,HMDB0015655
CHEBI:27438,HMDB0004381
CHEBI:27440,HMDB0060374
CHEBI:27442,HMDB0003081
CHEBI:27446,HMDB0014561
CHEBI:27448,HMDB0041590
CHEBI:27451,HMDB0245514
CHEBI:27452,HMDB0034240
CHEBI:27452,HMDB0034248
CHEBI:27453,HMDB0001385
CHEBI:27454,HMDB0250897
CHEBI:27458,HMDB0006890
CHEBI:27461,HMDB0303138
CHEBI:27462,HMDB0006867
CHEBI:27466,HMDB0003934
CHEBI:27468,HMDB0304210
CHEBI:27468,HMDB0000079
CHEBI:27470,HMDB0000121
CHEBI:27471,HMDB0000631
CHEBI:27475,HMDB0037977
CHEBI:27478,HMDB0015221
CHEBI:27479,HMDB0029372
CHEBI:27480,HMDB0000821
CHEBI:27483,HMDB0029842
CHEBI:27484,HMDB0000936
CHEBI:27485,HMDB0002710
CHEBI:27486,HMDB0303027
CHEBI:27487,HMDB0253418
CHEBI:27491,HMDB0006465
CHEBI:27496,HMDB0258294
CHEBI:27500,HMDB0258581
CHEBI:27504,HMDB0014450
CHEBI:27505,HMDB0006889
CHEBI:27506,HMDB0038384
CHEBI:27510,HMDB0029865
CHEBI:27512,HMDB0012140
CHEBI:27518,HMDB0252089
CHEBI:27520,HMDB0011616
CHEBI:27520,HMDB0003219
CHEBI:27522,HMDB0302439
CHEBI:27527,HMDB0006791
CHEBI:27528,HMDB0059797
CHEBI:27537,HMDB0003950
CHEBI:27537,HMDB0003949
CHEBI:27539,HMDB0061933
CHEBI:27540,HMDB0002845
CHEBI:27543,HMDB0249614
CHEBI:27547,HMDB0002789
CHEBI:27551,HMDB0002894
CHEBI:27554,HMDB0060068
CHEBI:27555,HMDB0060095
CHEBI:2756,HMDB0244253
CHEBI:27561,HMDB0031305
CHEBI:27561,HMDB0255987
CHEBI:27562,HMDB0006059
CHEBI:27564,HMDB0001566
CHEBI:27565,HMDB0014378
CHEBI:27568,HMDB0001349
CHEBI:27570,HMDB0250763
CHEBI:27571,HMDB0001030
CHEBI:27574,HMDB0001199
CHEBI:27576,HMDB0003955
CHEBI:27581,HMDB0004256
CHEBI:27582,HMDB0006774
CHEBI:27584,HMDB0000037
CHEBI:27585,HMDB0003966
CHEBI:27587,HMDB0037254
CHEBI:27589,HMDB0013690
CHEBI:27592,HMDB0240650
CHEBI:27593,HMDB0004083
CHEBI:27595,HMDB0011137
CHEBI:27595,HMDB0010199
CHEBI:27596,HMDB0000479
CHEBI:27598,HMDB0036009
CHEBI:27601,HMDB0256912
CHEBI:27607,HMDB0001878
CHEBI:27609,HMDB0000570
CHEBI:27612,HMDB0253235
CHEBI:27613,HMDB0035030
CHEBI:27615,HMDB0060303
CHEBI:27616,HMDB0034272
CHEBI:27622,HMDB0304531
CHEBI:27623,HMDB0256914
CHEBI:27624,HMDB0002982
CHEBI:27628,HMDB0031817
CHEBI:27631,HMDB0004185
CHEBI:27632,HMDB0033910
CHEBI:27637,HMDB0001866
CHEBI:27639,HMDB0012223
CHEBI:27640,HMDB0243884
CHEBI:27642,HMDB0061749
CHEBI:27644,HMDB0014401
CHEBI:27647,HMDB0003235
CHEBI:27648,HMDB0003943
CHEBI:27650,HMDB0006826
CHEBI:27650,HMDB0006840
CHEBI:27652,HMDB0011691
CHEBI:27657,HMDB0001180
CHEBI:27662,HMDB0014905
CHEBI:27666,HMDB0015105
CHEBI:27667,HMDB0003449
CHEBI:27668,HMDB0003936
CHEBI:27672,HMDB0029941
CHEBI:27673,HMDB0303704
CHEBI:27676,HMDB0012234
CHEBI:27679,HMDB0030727
CHEBI:27681,HMDB0006900
CHEBI:27683,HMDB0006915
CHEBI:27686,HMDB0041310
CHEBI:2769,HMDB0132454
CHEBI:27690,HMDB0014957
CHEBI:27693,HMDB0000852
CHEBI:27694,HMDB0011182
CHEBI:27694,HMDB0004195
CHEBI:27696,HMDB0005102
CHEBI:27701,HMDB0014733
CHEBI:27708,HMDB0012209
CHEBI:27710,HMDB0031666
CHEBI:27713,HMDB0012131
CHEBI:2772,HMDB0303074
CHEBI:27721,HMDB0003946
CHEBI:27722,HMDB0034081
CHEBI:27723,HMDB0041576
CHEBI:27726,HMDB0246174
CHEBI:27727,HMDB0000383
CHEBI:27732,HMDB0001847
CHEBI:27735,HMDB0012278
CHEBI:27740,HMDB0112262
CHEBI:27744,HMDB0252891
CHEBI:27747,HMDB0000670
CHEBI:27748,HMDB0006809
CHEBI:27749,HMDB0060442
CHEBI:27750,HMDB0031217
CHEBI:27752,HMDB0006818
CHEBI:27753,HMDB0060323
CHEBI:27754,HMDB0001011
CHEBI:27757,HMDB0246395
CHEBI:27760,HMDB0006343
CHEBI:27761,HMDB0034981
CHEBI:27762,HMDB0006807
CHEBI:27768,HMDB0006771
CHEBI:27770,HMDB0013028
CHEBI:27771,HMDB0000352
CHEBI:27772,HMDB0041810
CHEBI:27775,HMDB0001155
CHEBI:27777,HMDB0014691
CHEBI:27779,HMDB0014544
CHEBI:27781,HMDB0002000
CHEBI:27785,HMDB0244113
CHEBI:27786,HMDB0002308
CHEBI:27787,HMDB0039093
CHEBI:27789,HMDB0029571
CHEBI:27791,HMDB0006796
CHEBI:27794,HMDB0000955
CHEBI:27796,HMDB0014800
CHEBI:27798,HMDB0041950
CHEBI:27809,HMDB0006556
CHEBI:2781,HMDB0247918
CHEBI:27810,HMDB0032037
CHEBI:27812,HMDB0004113
CHEBI:27814,HMDB0004234
CHEBI:27820,HMDB0002752
CHEBI:27821,HMDB0002217
CHEBI:27822,HMDB0245008
CHEBI:27823,HMDB0000763
CHEBI:27826,HMDB0060471
CHEBI:27827,HMDB0013035
CHEBI:27832,HMDB0006764
CHEBI:27832,HMDB0006762
CHEBI:27836,HMDB0033933
CHEBI:27838,HMDB0004194
CHEBI:27841,HMDB0304640
CHEBI:27843,HMDB0002708
CHEBI:27844,HMDB0011616
CHEBI:27847,HMDB0000021
CHEBI:27849,HMDB0059933
CHEBI:27852,HMDB0006242
CHEBI:27856,HMDB0031645
CHEBI:27859,HMDB0000963
CHEBI:27864,HMDB0245510
CHEBI:27865,HMDB0030021
CHEBI:27867,HMDB0035831
CHEBI:27868,HMDB0003937
CHEBI:27869,HMDB0031331
CHEBI:27870,HMDB0003134
CHEBI:27871,HMDB0013860
CHEBI:27878,HMDB0041802
CHEBI:2788,HMDB0015099
CHEBI:27881,HMDB0246741
CHEBI:27882,HMDB0015466
CHEBI:27888,HMDB0031146
CHEBI:27891,HMDB0000731
CHEBI:27897,HMDB0030396
CHEBI:27899,HMDB0014656
CHEBI:27902,HMDB0014897
CHEBI:27903,HMDB0245475
CHEBI:27904,HMDB0002649
CHEBI:27905,HMDB0060015
CHEBI:27909,HMDB0032456
CHEBI:2791,HMDB0015441
CHEBI:27910,HMDB0003896
CHEBI:27911,HMDB0002189
CHEBI:27913,HMDB0006293
CHEBI:27915,HMDB0041922
CHEBI:27917,HMDB0036595
CHEBI:27919,HMDB0259195
CHEBI:27920,HMDB0030290
CHEBI:27924,HMDB0256439
CHEBI:27928,HMDB0001355
CHEBI:27929,HMDB0041800
CHEBI:27931,HMDB0001262
CHEBI:27943,HMDB0029838
CHEBI:27945,HMDB0253636
CHEBI:2795,HMDB0302563
CHEBI:27951,HMDB0006801
CHEBI:27953,HMDB0015116
CHEBI:27956,HMDB0001264
CHEBI:27957,HMDB0006961
CHEBI:27958,HMDB0015043
CHEBI:27961,HMDB0004472
CHEBI:27964,HMDB0002224
CHEBI:27969,HMDB0060124
CHEBI:27971,HMDB0001906
CHEBI:27974,HMDB0000153
CHEBI:27976,HMDB0006803
CHEBI:27978,HMDB0003791
CHEBI:27979,HMDB0003947
CHEBI:27983,HMDB0004816
CHEBI:27986,HMDB0255658
CHEBI:27987,HMDB0062138
CHEBI:27989,HMDB0304118
CHEBI:27994,HMDB0035588
CHEBI:27997,HMDB0000573
CHEBI:27999,HMDB0015256
CHEBI:28,HMDB0036101
CHEBI:28001,HMDB0014653
CHEBI:28002,HMDB0003952
CHEBI:28004,HMDB0038516
CHEBI:28006,HMDB0001460
CHEBI:28009,HMDB0000803
CHEBI:28013,HMDB0001058
CHEBI:28024,HMDB0002078
CHEBI:28031,HMDB0002664
CHEBI:28038,HMDB0006954
CHEBI:28038,HMDB0006927
CHEBI:28043,HMDB0004026
CHEBI:28044,HMDB0250791
CHEBI:28047,HMDB0006893
CHEBI:28052,HMDB0014558
CHEBI:28053,HMDB0000048
CHEBI:28054,HMDB0002055
CHEBI:28055,HMDB0001504
CHEBI:28061,HMDB0000143
CHEBI:28063,HMDB0059851
CHEBI:28064,HMDB0031458
CHEBI:28068,HMDB0036927
CHEBI:28070,HMDB0011641
CHEBI:28072,HMDB0240587
CHEBI:28077,HMDB0015179
CHEBI:28078,HMDB0246398
CHEBI:28085,HMDB0029933
CHEBI:28088,HMDB0003217
CHEBI:28089,HMDB0038750
CHEBI:28092,HMDB0060477
CHEBI:28093,HMDB0249350
CHEBI:28094,HMDB0041796
CHEBI:28095,HMDB0060273
CHEBI:28096,HMDB0001299
CHEBI:28097,HMDB0041855
CHEBI:28099,HMDB0004236
CHEBI:2810,HMDB0301857
CHEBI:28101,HMDB0002172
CHEBI:28102,HMDB0003403
CHEBI:28104,HMDB0004181
CHEBI:28111,HMDB0005175
CHEBI:28113,HMDB0006839
CHEBI:28115,HMDB0002274
CHEBI:28116,HMDB0004225
CHEBI:28117,HMDB0037949
CHEBI:28117,HMDB0302573
CHEBI:28119,HMDB0258755
CHEBI:28121,HMDB0030311
CHEBI:28122,HMDB0035268
CHEBI:28123,HMDB0004437
CHEBI:28124,HMDB0244288
CHEBI:28125,HMDB0002183
CHEBI:28129,HMDB0002272
CHEBI:28130,HMDB0004238
CHEBI:28132,HMDB0000814
CHEBI:28134,HMDB0248340
CHEBI:28136,HMDB0004370
CHEBI:28139,HMDB0249252
CHEBI:2814,HMDB0030353
CHEBI:28142,HMDB0060451
CHEBI:28145,HMDB0251164
CHEBI:28146,HMDB0242183
CHEBI:28151,HMDB0301826
CHEBI:28152,HMDB0039439
CHEBI:28155,HMDB0012143
CHEBI:28157,HMDB0030808
CHEBI:28158,HMDB0002886
CHEBI:28159,HMDB0033780
CHEBI:28168,HMDB0012180
CHEBI:28172,HMDB0030310
CHEBI:28177,HMDB0001889
CHEBI:28179,HMDB0004461
CHEBI:28180,HMDB0006853
CHEBI:28184,HMDB0247248
CHEBI:28189,HMDB0002923
CHEBI:28193,HMDB0304704
CHEBI:28194,HMDB0002080
CHEBI:28195,HMDB0000490
CHEBI:28197,HMDB0003312
CHEBI:28200,HMDB0245068
CHEBI:28201,HMDB0034436
CHEBI:28201,HMDB0036799
CHEBI:28209,HMDB0011134
CHEBI:28211,HMDB0036901
CHEBI:28212,HMDB0033249
CHEBI:28215,HMDB0037973
CHEBI:28217,HMDB0247972
CHEBI:28222,HMDB0244142
CHEBI:28223,HMDB0011617
CHEBI:28225,HMDB0013773
CHEBI:28229,HMDB0029416
CHEBI:28230,HMDB0005782
CHEBI:28235,HMDB0029686
CHEBI:28238,HMDB0029737
CHEBI:28241,HMDB0015245
CHEBI:28243,HMDB0034380
CHEBI:28247,HMDB0004031
CHEBI:2825,HMDB0248598
CHEBI:28254,HMDB0004186
CHEBI:28258,HMDB0303570
CHEBI:28259,HMDB0001052
CHEBI:28261,HMDB0006525
CHEBI:28262,HMDB0002151
CHEBI:28264,HMDB0003941
CHEBI:28266,HMDB0252355
CHEBI:28269,HMDB0004241
CHEBI:28276,HMDB0003942
CHEBI:28279,HMDB0060412
CHEBI:28281,HMDB0004096
CHEBI:28283,HMDB0002352
CHEBI:28291,HMDB0006870
CHEBI:28297,HMDB0001212
CHEBI:28300,HMDB0030886
CHEBI:28306,HMDB0258225
CHEBI:28311,HMDB0303989
CHEBI:28313,HMDB0001126
CHEBI:28315,HMDB0000786
CHEBI:28318,HMDB0304104
CHEBI:28320,HMDB0000949
CHEBI:28324,HMDB0000015
CHEBI:28325,HMDB0303998
CHEBI:28325,HMDB0003938
CHEBI:28329,HMDB0015575
CHEBI:28339,HMDB0006789
CHEBI:28341,HMDB0245150
CHEBI:28345,HMDB0245978
CHEBI:28346,HMDB0254474
CHEBI:28353,HMDB0040986
CHEBI:28359,HMDB0036559
CHEBI:28364,HMDB0001999
CHEBI:28367,HMDB0302077
CHEBI:28368,HMDB0015185
CHEBI:28371,HMDB0245416
CHEBI:28371,HMDB0002972
CHEBI:28374,HMDB0003236
CHEBI:28376,HMDB0012150
CHEBI:28387,HMDB0062630
CHEBI:28387,HMDB0011123
CHEBI:28388,HMDB0000370
CHEBI:28391,HMDB0006832
CHEBI:28393,HMDB0030091
CHEBI:28397,HMDB0240251
CHEBI:28398,HMDB0000474
CHEBI:28400,HMDB0003834
CHEBI:28409,HMDB0244015
CHEBI:28411,HMDB0033963
