cluster_index,cluster_members,cluster_size,present_members,unmapped_members,mnx_ids_hit,distinct_mnx_ids,n_distinct_mnx_ids,member_to_mnx,classification,jaccard_cluster_vs_mnx
703479,"['chebi:168865', 'lipidmapsM:LMST03020549', 'lipidmapsM:LMST03020550']",3,"['chebi:168865', 'lipidmapsM:LMST03020549', 'lipidmapsM:LMST03020550']",[],"['https://rdf.metanetx.org/chem/MNXM1584599', 'https://rdf.metanetx.org/chem/MNXM1584600', 'https://rdf.metanetx.org/chem/MNXM1584601']","['https://rdf.metanetx.org/chem/MNXM1584599', 'https://rdf.metanetx.org/chem/MNXM1584600', 'https://rdf.metanetx.org/chem/MNXM1584601']",3,"{'chebi:168865': 'https://rdf.metanetx.org/chem/MNXM1584599', 'lipidmapsM:LMST03020549': 'https://rdf.metanetx.org/chem/MNXM1584600', 'lipidmapsM:LMST03020550': 'https://rdf.metanetx.org/chem/MNXM1584601'}",mnx_id_disagreement,0.0
703744,"['hmdb:HMDB0245658', 'sabiorkM:5804']",2,"['hmdb:HMDB0245658', 'sabiorkM:5804']",[],"['https://rdf.metanetx.org/chem/MNXM1506829', 'https://rdf.metanetx.org/chem/MNXM731577']","['https://rdf.metanetx.org/chem/MNXM1506829', 'https://rdf.metanetx.org/chem/MNXM731577']",2,"{'hmdb:HMDB0245658': 'https://rdf.metanetx.org/chem/MNXM1506829', 'sabiorkM:5804': 'https://rdf.metanetx.org/chem/MNXM731577'}",mnx_id_disagreement,0.0
704193,"['chebi:75233', 'vmhM:8RSPET', 'seedM:cpd30748', 'SLM:000000962']",4,"['SLM:000000962', 'chebi:75233', 'seedM:cpd30748']",['vmhM:8RSPET'],"['https://rdf.metanetx.org/chem/MNXM1364260', 'https://rdf.metanetx.org/chem/MNXM1364261']","['https://rdf.metanetx.org/chem/MNXM1364260', 'https://rdf.metanetx.org/chem/MNXM1364261']",2,"{'SLM:000000962': 'https://rdf.metanetx.org/chem/MNXM1364261', 'chebi:75233': 'https://rdf.metanetx.org/chem/MNXM1364261', 'seedM:cpd30748': 'https://rdf.metanetx.org/chem/MNXM1364260'}",mnx_id_disagreement,0.0
704966,"['chebi:26536', 'hmdb:HMDB0244343', 'sabiorkM:5231']",3,"['chebi:26536', 'hmdb:HMDB0244343', 'sabiorkM:5231']",[],"['https://rdf.metanetx.org/chem/MNXM1364380', 'https://rdf.metanetx.org/chem/MNXM1364381']","['https://rdf.metanetx.org/chem/MNXM1364380', 'https://rdf.metanetx.org/chem/MNXM1364381']",2,"{'chebi:26536': 'https://rdf.metanetx.org/chem/MNXM1364380', 'hmdb:HMDB0244343': 'https://rdf.metanetx.org/chem/MNXM1364380', 'sabiorkM:5231': 'https://rdf.metanetx.org/chem/MNXM1364381'}",mnx_id_disagreement,0.0
705917,"['chebi:4757', 'hmdb:HMDB0301765', 'keggD:D00571', 'keggD:D07934']",4,"['chebi:4757', 'hmdb:HMDB0301765', 'keggD:D00571', 'keggD:D07934']",[],"['https://rdf.metanetx.org/chem/MNXM1583315', 'https://rdf.metanetx.org/chem/MNXM1583316']","['https://rdf.metanetx.org/chem/MNXM1583315', 'https://rdf.metanetx.org/chem/MNXM1583316']",2,"{'chebi:4757': 'https://rdf.metanetx.org/chem/MNXM1583316', 'hmdb:HMDB0301765': 'https://rdf.metanetx.org/chem/MNXM1583316', 'keggD:D00571': 'https://rdf.metanetx.org/chem/MNXM1583315', 'keggD:D07934': 'https://rdf.metanetx.org/chem/MNXM1583316'}",mnx_id_disagreement,0.0
706051,"['chebi:231571', 'hmdb:HMDB0247051', 'sabiorkM:103', 'seedM:cpd27094']",4,"['chebi:231571', 'hmdb:HMDB0247051', 'sabiorkM:103', 'seedM:cpd27094']",[],"['https://rdf.metanetx.org/chem/MNXM7115', 'https://rdf.metanetx.org/chem/MNXM733618']","['https://rdf.metanetx.org/chem/MNXM7115', 'https://rdf.metanetx.org/chem/MNXM733618']",2,"{'chebi:231571': 'https://rdf.metanetx.org/chem/MNXM733618', 'hmdb:HMDB0247051': 'https://rdf.metanetx.org/chem/MNXM733618', 'sabiorkM:103': 'https://rdf.metanetx.org/chem/MNXM7115', 'seedM:cpd27094': 'https://rdf.metanetx.org/chem/MNXM733618'}",mnx_id_disagreement,0.0
706065,"['chebi:2179', 'keggC:C01018', 'seedM:cpd00750', 'seedM:cpd26811']",4,"['chebi:2179', 'keggC:C01018', 'seedM:cpd00750', 'seedM:cpd26811']",[],"['https://rdf.metanetx.org/chem/MNXM1364540', 'https://rdf.metanetx.org/chem/MNXM1364541']","['https://rdf.metanetx.org/chem/MNXM1364540', 'https://rdf.metanetx.org/chem/MNXM1364541']",2,"{'chebi:2179': 'https://rdf.metanetx.org/chem/MNXM1364540', 'keggC:C01018': 'https://rdf.metanetx.org/chem/MNXM1364540', 'seedM:cpd00750': 'https://rdf.metanetx.org/chem/MNXM1364540', 'seedM:cpd26811': 'https://rdf.metanetx.org/chem/MNXM1364541'}",mnx_id_disagreement,0.0
706095,"['chebi:137986', 'seedM:cpd35556']",2,"['chebi:137986', 'seedM:cpd35556']",[],"['https://rdf.metanetx.org/chem/MNXM741829', 'https://rdf.metanetx.org/chem/MNXM8234']","['https://rdf.metanetx.org/chem/MNXM741829', 'https://rdf.metanetx.org/chem/MNXM8234']",2,"{'chebi:137986': 'https://rdf.metanetx.org/chem/MNXM741829', 'seedM:cpd35556': 'https://rdf.metanetx.org/chem/MNXM8234'}",mnx_id_disagreement,0.0
706149,"['chebi:30146', 'chebi:30147', 'chebi:30148', 'keggC:C15473', 'keggD:D08133', 'seedM:cpd11161']",6,"['chebi:30146', 'chebi:30147', 'chebi:30148', 'keggC:C15473', 'keggD:D08133', 'seedM:cpd11161']",[],"['https://rdf.metanetx.org/chem/MNXM1583573', 'https://rdf.metanetx.org/chem/MNXM1583574', 'https://rdf.metanetx.org/chem/MNXM1583575']","['https://rdf.metanetx.org/chem/MNXM1583573', 'https://rdf.metanetx.org/chem/MNXM1583574', 'https://rdf.metanetx.org/chem/MNXM1583575']",3,"{'chebi:30146': 'https://rdf.metanetx.org/chem/MNXM1583573', 'chebi:30147': 'https://rdf.metanetx.org/chem/MNXM1583574', 'chebi:30148': 'https://rdf.metanetx.org/chem/MNXM1583575', 'keggC:C15473': 'https://rdf.metanetx.org/chem/MNXM1583573', 'keggD:D08133': 'https://rdf.metanetx.org/chem/MNXM1583573', 'seedM:cpd11161': 'https://rdf.metanetx.org/chem/MNXM1583573'}",mnx_id_disagreement,0.0
706553,"['chebi:183930', 'hmdb:HMDB0001981']",2,"['chebi:183930', 'hmdb:HMDB0001981']",[],"['https://rdf.metanetx.org/chem/MNXM1374973', 'https://rdf.metanetx.org/chem/MNXM733934']","['https://rdf.metanetx.org/chem/MNXM1374973', 'https://rdf.metanetx.org/chem/MNXM733934']",2,"{'chebi:183930': 'https://rdf.metanetx.org/chem/MNXM1374973', 'hmdb:HMDB0001981': 'https://rdf.metanetx.org/chem/MNXM733934'}",mnx_id_disagreement,0.0
707329,"['chebi:48681', 'hmdb:HMDB0032057', 'sabiorkM:14654']",3,"['chebi:48681', 'hmdb:HMDB0032057', 'sabiorkM:14654']",[],"['https://rdf.metanetx.org/chem/MNXM726799', 'https://rdf.metanetx.org/chem/MNXM726801']","['https://rdf.metanetx.org/chem/MNXM726799', 'https://rdf.metanetx.org/chem/MNXM726801']",2,"{'chebi:48681': 'https://rdf.metanetx.org/chem/MNXM726799', 'hmdb:HMDB0032057': 'https://rdf.metanetx.org/chem/MNXM726799', 'sabiorkM:14654': 'https://rdf.metanetx.org/chem/MNXM726801'}",mnx_id_disagreement,0.0
707474,"['chebi:140189', 'keggC:C21885', 'seedM:cpd33338']",3,"['chebi:140189', 'keggC:C21885', 'seedM:cpd33338']",[],"['https://rdf.metanetx.org/chem/MNXM1368600', 'https://rdf.metanetx.org/chem/MNXM1368601']","['https://rdf.metanetx.org/chem/MNXM1368600', 'https://rdf.metanetx.org/chem/MNXM1368601']",2,"{'chebi:140189': 'https://rdf.metanetx.org/chem/MNXM1368601', 'keggC:C21885': 'https://rdf.metanetx.org/chem/MNXM1368600', 'seedM:cpd33338': 'https://rdf.metanetx.org/chem/MNXM1368601'}",mnx_id_disagreement,0.0
708551,"['chebi:134607', 'keggC:C21527', 'lipidmapsM:LMPR02010040', 'seedM:cpd25870']",4,"['chebi:134607', 'keggC:C21527', 'lipidmapsM:LMPR02010040', 'seedM:cpd25870']",[],"['https://rdf.metanetx.org/chem/MNXM1370047', 'https://rdf.metanetx.org/chem/MNXM1370048']","['https://rdf.metanetx.org/chem/MNXM1370047', 'https://rdf.metanetx.org/chem/MNXM1370048']",2,"{'chebi:134607': 'https://rdf.metanetx.org/chem/MNXM1370048', 'keggC:C21527': 'https://rdf.metanetx.org/chem/MNXM1370047', 'lipidmapsM:LMPR02010040': 'https://rdf.metanetx.org/chem/MNXM1370048', 'seedM:cpd25870': 'https://rdf.metanetx.org/chem/MNXM1370048'}",mnx_id_disagreement,0.0
709019,"['hmdb:HMDB0002741', 'seedM:cpd32787']",2,"['hmdb:HMDB0002741', 'seedM:cpd32787']",[],"['https://rdf.metanetx.org/chem/MNXM1363987', 'https://rdf.metanetx.org/chem/MNXM1363988']","['https://rdf.metanetx.org/chem/MNXM1363987', 'https://rdf.metanetx.org/chem/MNXM1363988']",2,"{'hmdb:HMDB0002741': 'https://rdf.metanetx.org/chem/MNXM1363988', 'seedM:cpd32787': 'https://rdf.metanetx.org/chem/MNXM1363987'}",mnx_id_disagreement,0.0
709266,"['chebi:110178', 'sabiorkM:5716']",2,"['chebi:110178', 'sabiorkM:5716']",[],"['https://rdf.metanetx.org/chem/MNXM478309', 'https://rdf.metanetx.org/chem/MNXM52781']","['https://rdf.metanetx.org/chem/MNXM478309', 'https://rdf.metanetx.org/chem/MNXM52781']",2,"{'chebi:110178': 'https://rdf.metanetx.org/chem/MNXM478309', 'sabiorkM:5716': 'https://rdf.metanetx.org/chem/MNXM52781'}",mnx_id_disagreement,0.0
709331,"['hmdb:HMDB0062576', 'sabiorkM:1884']",2,"['hmdb:HMDB0062576', 'sabiorkM:1884']",[],"['https://rdf.metanetx.org/chem/MNXM1363981', 'https://rdf.metanetx.org/chem/MNXM1363982']","['https://rdf.metanetx.org/chem/MNXM1363981', 'https://rdf.metanetx.org/chem/MNXM1363982']",2,"{'hmdb:HMDB0062576': 'https://rdf.metanetx.org/chem/MNXM1363981', 'sabiorkM:1884': 'https://rdf.metanetx.org/chem/MNXM1363982'}",mnx_id_disagreement,0.0
709879,"['hmdb:HMDB0242522', 'sabiorkM:5255']",2,"['hmdb:HMDB0242522', 'sabiorkM:5255']",[],"['https://rdf.metanetx.org/chem/MNXM1505658', 'https://rdf.metanetx.org/chem/MNXM4629']","['https://rdf.metanetx.org/chem/MNXM1505658', 'https://rdf.metanetx.org/chem/MNXM4629']",2,"{'hmdb:HMDB0242522': 'https://rdf.metanetx.org/chem/MNXM1505658', 'sabiorkM:5255': 'https://rdf.metanetx.org/chem/MNXM4629'}",mnx_id_disagreement,0.0
710862,"['chebi:133365', 'hmdb:HMDB0033681', 'keggC:C08725', 'lipidmapsM:LMPK12010015', 'vmhM:pgdnbdg']",5,"['chebi:133365', 'hmdb:HMDB0033681', 'keggC:C08725', 'lipidmapsM:LMPK12010015', 'vmhM:pgdnbdg']",[],"['https://rdf.metanetx.org/chem/MNXM1583797', 'https://rdf.metanetx.org/chem/MNXM1583799']","['https://rdf.metanetx.org/chem/MNXM1583797', 'https://rdf.metanetx.org/chem/MNXM1583799']",2,"{'chebi:133365': 'https://rdf.metanetx.org/chem/MNXM1583797', 'hmdb:HMDB0033681': 'https://rdf.metanetx.org/chem/MNXM1583797', 'keggC:C08725': 'https://rdf.metanetx.org/chem/MNXM1583797', 'lipidmapsM:LMPK12010015': 'https://rdf.metanetx.org/chem/MNXM1583797', 'vmhM:pgdnbdg': 'https://rdf.metanetx.org/chem/MNXM1583799'}",mnx_id_disagreement,0.0
712116,"['chebi:16586', 'chebi:57826', 'chebi:79212', 'hmdb:HMDB0001901', 'keggC:C02378', 'keggD:D00160', 'lipidmapsM:LMFA01100035', 'vmhM:6ahnt', 'seedM:cpd01588']",9,"['chebi:16586', 'chebi:57826', 'chebi:79212', 'hmdb:HMDB0001901', 'keggC:C02378', 'keggD:D00160', 'lipidmapsM:LMFA01100035', 'seedM:cpd01588', 'vmhM:6ahnt']",[],"['https://rdf.metanetx.org/chem/MNXM160351', 'https://rdf.metanetx.org/chem/MNXM2339']","['https://rdf.metanetx.org/chem/MNXM160351', 'https://rdf.metanetx.org/chem/MNXM2339']",2,"{'chebi:16586': 'https://rdf.metanetx.org/chem/MNXM2339', 'chebi:57826': 'https://rdf.metanetx.org/chem/MNXM2339', 'chebi:79212': 'https://rdf.metanetx.org/chem/MNXM160351', 'hmdb:HMDB0001901': 'https://rdf.metanetx.org/chem/MNXM2339', 'keggC:C02378': 'https://rdf.metanetx.org/chem/MNXM2339', 'keggD:D00160': 'https://rdf.metanetx.org/chem/MNXM2339', 'lipidmapsM:LMFA01100035': 'https://rdf.metanetx.org/chem/MNXM2339', 'seedM:cpd01588': 'https://rdf.metanetx.org/chem/MNXM2339', 'vmhM:6ahnt': 'https://rdf.metanetx.org/chem/MNXM2339'}",mnx_id_disagreement,0.0
712117,"['chebi:32396', 'chebi:78395']",2,"['chebi:32396', 'chebi:78395']",[],"['https://rdf.metanetx.org/chem/MNXM160351', 'https://rdf.metanetx.org/chem/MNXM2339']","['https://rdf.metanetx.org/chem/MNXM160351', 'https://rdf.metanetx.org/chem/MNXM2339']",2,"{'chebi:32396': 'https://rdf.metanetx.org/chem/MNXM2339', 'chebi:78395': 'https://rdf.metanetx.org/chem/MNXM160351'}",mnx_id_disagreement,0.0
713991,"['chebi:19475', 'hmdb:HMDB0251527', 'sabiorkM:2320']",3,"['chebi:19475', 'hmdb:HMDB0251527', 'sabiorkM:2320']",[],"['https://rdf.metanetx.org/chem/MNXM34889', 'https://rdf.metanetx.org/chem/MNXM4024']","['https://rdf.metanetx.org/chem/MNXM34889', 'https://rdf.metanetx.org/chem/MNXM4024']",2,"{'chebi:19475': 'https://rdf.metanetx.org/chem/MNXM34889', 'hmdb:HMDB0251527': 'https://rdf.metanetx.org/chem/MNXM34889', 'sabiorkM:2320': 'https://rdf.metanetx.org/chem/MNXM4024'}",mnx_id_disagreement,0.0
714328,"['chebi:28787', 'hmdb:HMDB0014865', 'keggC:C07455', 'keggD:D00515', 'sabiorkM:21210', 'sabiorkM:9560', 'seedM:cpd04632']",7,"['chebi:28787', 'hmdb:HMDB0014865', 'keggC:C07455', 'keggD:D00515', 'sabiorkM:21210', 'sabiorkM:9560', 'seedM:cpd04632']",[],"['https://rdf.metanetx.org/chem/MNXM12469', 'https://rdf.metanetx.org/chem/MNXM168998']","['https://rdf.metanetx.org/chem/MNXM12469', 'https://rdf.metanetx.org/chem/MNXM168998']",2,"{'chebi:28787': 'https://rdf.metanetx.org/chem/MNXM12469', 'hmdb:HMDB0014865': 'https://rdf.metanetx.org/chem/MNXM12469', 'keggC:C07455': 'https://rdf.metanetx.org/chem/MNXM12469', 'keggD:D00515': 'https://rdf.metanetx.org/chem/MNXM12469', 'sabiorkM:21210': 'https://rdf.metanetx.org/chem/MNXM168998', 'sabiorkM:9560': 'https://rdf.metanetx.org/chem/MNXM12469', 'seedM:cpd04632': 'https://rdf.metanetx.org/chem/MNXM12469'}",mnx_id_disagreement,0.0
715657,"['chebi:16389', 'chebi:46234', 'hmdb:HMDB0002012', 'seedM:cpd25985']",4,"['chebi:16389', 'chebi:46234', 'hmdb:HMDB0002012', 'seedM:cpd25985']",[],"['https://rdf.metanetx.org/chem/MNXM113802', 'https://rdf.metanetx.org/chem/MNXM731777']","['https://rdf.metanetx.org/chem/MNXM113802', 'https://rdf.metanetx.org/chem/MNXM731777']",2,"{'chebi:16389': 'https://rdf.metanetx.org/chem/MNXM731777', 'chebi:46234': 'https://rdf.metanetx.org/chem/MNXM113802', 'hmdb:HMDB0002012': 'https://rdf.metanetx.org/chem/MNXM113802', 'seedM:cpd25985': 'https://rdf.metanetx.org/chem/MNXM113802'}",mnx_id_disagreement,0.0
716143,"['seedM:cpd34713', 'SLM:000041239']",2,"['SLM:000041239', 'seedM:cpd34713']",[],"['https://rdf.metanetx.org/chem/MNXM1364450', 'https://rdf.metanetx.org/chem/MNXM1364451']","['https://rdf.metanetx.org/chem/MNXM1364450', 'https://rdf.metanetx.org/chem/MNXM1364451']",2,"{'SLM:000041239': 'https://rdf.metanetx.org/chem/MNXM1364451', 'seedM:cpd34713': 'https://rdf.metanetx.org/chem/MNXM1364450'}",mnx_id_disagreement,0.0
716896,"['chebi:19672', 'sabiorkM:2384']",2,"['chebi:19672', 'sabiorkM:2384']",[],"['https://rdf.metanetx.org/chem/MNXM1363848', 'https://rdf.metanetx.org/chem/MNXM1363849']","['https://rdf.metanetx.org/chem/MNXM1363848', 'https://rdf.metanetx.org/chem/MNXM1363849']",2,"{'chebi:19672': 'https://rdf.metanetx.org/chem/MNXM1363848', 'sabiorkM:2384': 'https://rdf.metanetx.org/chem/MNXM1363849'}",mnx_id_disagreement,0.0
716898,"['chebi:16468', 'seedM:cpd01498']",2,"['chebi:16468', 'seedM:cpd01498']",[],"['https://rdf.metanetx.org/chem/MNXM1363849', 'https://rdf.metanetx.org/chem/MNXM1363850']","['https://rdf.metanetx.org/chem/MNXM1363849', 'https://rdf.metanetx.org/chem/MNXM1363850']",2,"{'chebi:16468': 'https://rdf.metanetx.org/chem/MNXM1363849', 'seedM:cpd01498': 'https://rdf.metanetx.org/chem/MNXM1363850'}",mnx_id_disagreement,0.0
718104,"['chebi:46053', 'hmdb:HMDB0245483', 'keggC:C16391', 'sabiorkM:21207', 'seedM:cpd15097']",5,"['chebi:46053', 'hmdb:HMDB0245483', 'keggC:C16391', 'sabiorkM:21207', 'seedM:cpd15097']",[],"['https://rdf.metanetx.org/chem/MNXM1094296', 'https://rdf.metanetx.org/chem/MNXM168983']","['https://rdf.metanetx.org/chem/MNXM1094296', 'https://rdf.metanetx.org/chem/MNXM168983']",2,"{'chebi:46053': 'https://rdf.metanetx.org/chem/MNXM1094296', 'hmdb:HMDB0245483': 'https://rdf.metanetx.org/chem/MNXM1094296', 'keggC:C16391': 'https://rdf.metanetx.org/chem/MNXM1094296', 'sabiorkM:21207': 'https://rdf.metanetx.org/chem/MNXM168983', 'seedM:cpd15097': 'https://rdf.metanetx.org/chem/MNXM1094296'}",mnx_id_disagreement,0.0
718295,"['chebi:29317', 'chebi:30486', 'vmhM:seln', 'seedM:cpd01078']",4,"['chebi:29317', 'chebi:30486', 'seedM:cpd01078', 'vmhM:seln']",[],"['https://rdf.metanetx.org/chem/MNXM1368697', 'https://rdf.metanetx.org/chem/MNXM1368698']","['https://rdf.metanetx.org/chem/MNXM1368697', 'https://rdf.metanetx.org/chem/MNXM1368698']",2,"{'chebi:29317': 'https://rdf.metanetx.org/chem/MNXM1368697', 'chebi:30486': 'https://rdf.metanetx.org/chem/MNXM1368698', 'seedM:cpd01078': 'https://rdf.metanetx.org/chem/MNXM1368697', 'vmhM:seln': 'https://rdf.metanetx.org/chem/MNXM1368697'}",mnx_id_disagreement,0.0
719592,"['chebi:46372', 'hmdb:HMDB0006709', 'keggC:C00399', 'seedM:cpd28290']",4,"['chebi:46372', 'hmdb:HMDB0006709', 'keggC:C00399', 'seedM:cpd28290']",[],"['https://rdf.metanetx.org/chem/MNXM723089', 'https://rdf.metanetx.org/chem/MNXM731777']","['https://rdf.metanetx.org/chem/MNXM723089', 'https://rdf.metanetx.org/chem/MNXM731777']",2,"{'chebi:46372': 'https://rdf.metanetx.org/chem/MNXM723089', 'hmdb:HMDB0006709': 'https://rdf.metanetx.org/chem/MNXM723089', 'keggC:C00399': 'https://rdf.metanetx.org/chem/MNXM731777', 'seedM:cpd28290': 'https://rdf.metanetx.org/chem/MNXM723089'}",mnx_id_disagreement,0.0
719593,"['hmdb:HMDB0244553', 'sabiorkM:2039']",2,"['hmdb:HMDB0244553', 'sabiorkM:2039']",[],"['https://rdf.metanetx.org/chem/MNXM1506266', 'https://rdf.metanetx.org/chem/MNXM723089']","['https://rdf.metanetx.org/chem/MNXM1506266', 'https://rdf.metanetx.org/chem/MNXM723089']",2,"{'hmdb:HMDB0244553': 'https://rdf.metanetx.org/chem/MNXM1506266', 'sabiorkM:2039': 'https://rdf.metanetx.org/chem/MNXM723089'}",mnx_id_disagreement,0.0
719781,"['chebi:17876', 'keggC:C01848', 'lipidmapsM:LMPK05000003']",3,"['chebi:17876', 'keggC:C01848', 'lipidmapsM:LMPK05000003']",[],"['https://rdf.metanetx.org/chem/MNXM1363968', 'https://rdf.metanetx.org/chem/MNXM1363969']","['https://rdf.metanetx.org/chem/MNXM1363968', 'https://rdf.metanetx.org/chem/MNXM1363969']",2,"{'chebi:17876': 'https://rdf.metanetx.org/chem/MNXM1363968', 'keggC:C01848': 'https://rdf.metanetx.org/chem/MNXM1363968', 'lipidmapsM:LMPK05000003': 'https://rdf.metanetx.org/chem/MNXM1363969'}",mnx_id_disagreement,0.0
719943,"['chebi:49026', 'chebi:61599', 'hmdb:HMDB0000773', 'keggC:C19909']",4,"['chebi:49026', 'chebi:61599', 'hmdb:HMDB0000773', 'keggC:C19909']",[],"['https://rdf.metanetx.org/chem/MNXM1106048', 'https://rdf.metanetx.org/chem/MNXM39774']","['https://rdf.metanetx.org/chem/MNXM1106048', 'https://rdf.metanetx.org/chem/MNXM39774']",2,"{'chebi:49026': 'https://rdf.metanetx.org/chem/MNXM1106048', 'chebi:61599': 'https://rdf.metanetx.org/chem/MNXM39774', 'hmdb:HMDB0000773': 'https://rdf.metanetx.org/chem/MNXM1106048', 'keggC:C19909': 'https://rdf.metanetx.org/chem/MNXM1106048'}",mnx_id_disagreement,0.0
719944,"['chebi:139252', 'chebi:58770', 'seedM:cpd21148']",3,"['chebi:139252', 'chebi:58770', 'seedM:cpd21148']",[],"['https://rdf.metanetx.org/chem/MNXM1106048', 'https://rdf.metanetx.org/chem/MNXM39774']","['https://rdf.metanetx.org/chem/MNXM1106048', 'https://rdf.metanetx.org/chem/MNXM39774']",2,"{'chebi:139252': 'https://rdf.metanetx.org/chem/MNXM39774', 'chebi:58770': 'https://rdf.metanetx.org/chem/MNXM1106048', 'seedM:cpd21148': 'https://rdf.metanetx.org/chem/MNXM1106048'}",mnx_id_disagreement,0.0
720261,"['hmdb:HMDB0250736', 'sabiorkM:10450']",2,"['hmdb:HMDB0250736', 'sabiorkM:10450']",[],"['https://rdf.metanetx.org/chem/MNXM1108050', 'https://rdf.metanetx.org/chem/MNXM1132145']","['https://rdf.metanetx.org/chem/MNXM1108050', 'https://rdf.metanetx.org/chem/MNXM1132145']",2,"{'hmdb:HMDB0250736': 'https://rdf.metanetx.org/chem/MNXM1132145', 'sabiorkM:10450': 'https://rdf.metanetx.org/chem/MNXM1108050'}",mnx_id_disagreement,0.0
720273,"['chebi:15447', 'chebi:28161', 'keggC:C02096', 'seedM:cpd01422']",4,"['chebi:15447', 'chebi:28161', 'keggC:C02096', 'seedM:cpd01422']",[],"['https://rdf.metanetx.org/chem/MNXM5071', 'https://rdf.metanetx.org/chem/MNXM728124']","['https://rdf.metanetx.org/chem/MNXM5071', 'https://rdf.metanetx.org/chem/MNXM728124']",2,"{'chebi:15447': 'https://rdf.metanetx.org/chem/MNXM728124', 'chebi:28161': 'https://rdf.metanetx.org/chem/MNXM5071', 'keggC:C02096': 'https://rdf.metanetx.org/chem/MNXM5071', 'seedM:cpd01422': 'https://rdf.metanetx.org/chem/MNXM5071'}",mnx_id_disagreement,0.0
720487,"['chebi:3189', 'keggC:C08750', 'seedM:cpd05655']",3,"['chebi:3189', 'keggC:C08750', 'seedM:cpd05655']",[],"['https://rdf.metanetx.org/chem/MNXM1369550', 'https://rdf.metanetx.org/chem/MNXM1369551']","['https://rdf.metanetx.org/chem/MNXM1369550', 'https://rdf.metanetx.org/chem/MNXM1369551']",2,"{'chebi:3189': 'https://rdf.metanetx.org/chem/MNXM1369550', 'keggC:C08750': 'https://rdf.metanetx.org/chem/MNXM1369550', 'seedM:cpd05655': 'https://rdf.metanetx.org/chem/MNXM1369551'}",mnx_id_disagreement,0.0
720512,"['chebi:182513', 'keggC:C16728']",2,"['chebi:182513', 'keggC:C16728']",[],"['https://rdf.metanetx.org/chem/MNXM1584620', 'https://rdf.metanetx.org/chem/MNXM1584621']","['https://rdf.metanetx.org/chem/MNXM1584620', 'https://rdf.metanetx.org/chem/MNXM1584621']",2,"{'chebi:182513': 'https://rdf.metanetx.org/chem/MNXM1584620', 'keggC:C16728': 'https://rdf.metanetx.org/chem/MNXM1584621'}",mnx_id_disagreement,0.0
721728,"['chebi:59358', 'seedM:cpd04236']",2,"['chebi:59358', 'seedM:cpd04236']",[],"['https://rdf.metanetx.org/chem/MNXM1583466', 'https://rdf.metanetx.org/chem/MNXM1583467']","['https://rdf.metanetx.org/chem/MNXM1583466', 'https://rdf.metanetx.org/chem/MNXM1583467']",2,"{'chebi:59358': 'https://rdf.metanetx.org/chem/MNXM1583466', 'seedM:cpd04236': 'https://rdf.metanetx.org/chem/MNXM1583467'}",mnx_id_disagreement,0.0
722761,"['chebi:182156', 'keggC:C13364']",2,"['chebi:182156', 'keggC:C13364']",[],"['https://rdf.metanetx.org/chem/MNXM1107440', 'https://rdf.metanetx.org/chem/MNXM1373898']","['https://rdf.metanetx.org/chem/MNXM1107440', 'https://rdf.metanetx.org/chem/MNXM1373898']",2,"{'chebi:182156': 'https://rdf.metanetx.org/chem/MNXM1373898', 'keggC:C13364': 'https://rdf.metanetx.org/chem/MNXM1107440'}",mnx_id_disagreement,0.0
723132,"['chebi:34618', 'keggD:D02121']",2,"['chebi:34618', 'keggD:D02121']",[],"['https://rdf.metanetx.org/chem/MNXM1583949', 'https://rdf.metanetx.org/chem/MNXM1583950']","['https://rdf.metanetx.org/chem/MNXM1583949', 'https://rdf.metanetx.org/chem/MNXM1583950']",2,"{'chebi:34618': 'https://rdf.metanetx.org/chem/MNXM1583950', 'keggD:D02121': 'https://rdf.metanetx.org/chem/MNXM1583949'}",mnx_id_disagreement,0.0
723573,"['chebi:91541', 'hmdb:HMDB0243522', 'sabiorkM:5843']",3,"['chebi:91541', 'hmdb:HMDB0243522', 'sabiorkM:5843']",[],"['https://rdf.metanetx.org/chem/MNXM4105', 'https://rdf.metanetx.org/chem/MNXM528615']","['https://rdf.metanetx.org/chem/MNXM4105', 'https://rdf.metanetx.org/chem/MNXM528615']",2,"{'chebi:91541': 'https://rdf.metanetx.org/chem/MNXM528615', 'hmdb:HMDB0243522': 'https://rdf.metanetx.org/chem/MNXM528615', 'sabiorkM:5843': 'https://rdf.metanetx.org/chem/MNXM4105'}",mnx_id_disagreement,0.0
723758,"['hmdb:HMDB0304386', 'seedM:cpd22904']",2,"['hmdb:HMDB0304386', 'seedM:cpd22904']",[],"['https://rdf.metanetx.org/chem/MNXM1555929', 'https://rdf.metanetx.org/chem/MNXM18661']","['https://rdf.metanetx.org/chem/MNXM1555929', 'https://rdf.metanetx.org/chem/MNXM18661']",2,"{'hmdb:HMDB0304386': 'https://rdf.metanetx.org/chem/MNXM1555929', 'seedM:cpd22904': 'https://rdf.metanetx.org/chem/MNXM18661'}",mnx_id_disagreement,0.0
